visit_date_num,visit_date,counts,visitor_local,visitor_foreigner,local_corona,covid_china,covid_japan,male,female,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,category11,category12,category13,category14,sales_per_counts,sales
202105_11,202105,581466.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18019.865741075144,10477939253.0
202105_12,202105,555215.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17150.804245202307,9522383779.0
202105_13,202105,183077.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44881.42234141919,8216756158.0
202105_14,202105,194027.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38377.69153262175,7446308355.0
202105_15,202105,77215.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174243.6122385547,13454220519.0
202105_16,202105,37174.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84283.14884058751,3133141775.0
202105_17,202105,472492.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69970.50048678073,33060501716.0
202105_18,202105,404032.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64966.00264830508,26248343982.0
202105_19,202105,521613.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16030.33804372207,8361632718.0
202105_20,202105,688448.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15465.034856663104,10646872317.0
202105_21,202105,274064.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25150.918117665948,6892961223.0
202105_22,202105,180378.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25393.072625264722,4580351654.0
202105_23,202105,1161962.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12945.430650916294,15042098490.0
202105_24,202105,1360630.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12828.115962458567,17454319422.0
202105_25,202105,393352.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14050.24076399764,5526690305.0
202105_26,202105,390275.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13683.735122669912,5340419725.0
202105_27,202105,1949694.0,1132368.0,4084,18333.0,86554.0,439071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40452.49039439009,78869977807.0
202105_28,202105,1483408.0,1132368.0,4084,18333.0,86554.0,439071.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38182.31169779319,56639946631.0
202106_1,202106,127974.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45337.311446074986,5801997095.0
202106_2,202106,84945.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37582.86645476485,3192476591.0
202106_3,202106,292388.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64274.1241466818,18792982611.0
202106_4,202106,210057.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59889.60882522363,12580231561.0
202106_5,202106,276169.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28153.498158736136,7775123433.0
202106_6,202106,210504.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25551.019168281837,5378591739.0
202106_7,202106,71095.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26741.062662634504,1901155850.0
202106_8,202106,59717.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29050.220456486426,1734792015.0
202106_9,202106,14868.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33454.35525961797,497399354.0
202106_10,202106,8845.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32798.244544940644,290100473.0
202106_11,202106,531149.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18255.33147760798,9696301059.0
202106_12,202106,502445.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17321.980071450605,8703342277.0
202106_13,202106,168383.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41808.663291424906,7039868151.0
202106_14,202106,178655.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37054.67564299908,6620003077.0
202106_15,202106,46152.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146595.5840266944,6765679394.0
202106_16,202106,25670.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65453.35535644722,1680187632.0
202106_17,202106,418356.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70519.74582652096,29502358785.0
202106_18,202106,357702.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65179.49692201889,23314836408.0
202106_19,202106,419818.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15896.780981282365,6673754798.0
202106_20,202106,541230.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15545.106790089241,8413478148.0
202106_21,202106,232096.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25180.46436819247,5844285058.0
202106_22,202106,152887.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25324.699026078084,3871817260.0
202106_23,202106,1121659.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12661.171316772745,14201516758.0
202106_24,202106,1314155.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12688.940572459109,16675234698.0
202106_25,202106,382908.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13782.417324788199,5277397853.0
202106_26,202106,380227.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13353.478721921378,5077353154.0
202106_27,202106,1675932.0,1134254.0,4613 ,16621.0,5226.0,357758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40292.73828413086,67527889458.0
202106_28,202106,1275304.0,1134254.0,4613 ,16621.0,5226.0,357758.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37930.1242676256,48372439199.0
202107_1,202107,160631.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45497.90344952095,7308373729.0
202107_2,202107,106343.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37701.42712731445,4009282865.0
202107_3,202107,305152.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64366.79673080956,19641656756.0
202107_4,202107,219111.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60264.87836758538,13204697764.0
202107_5,202107,312111.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28552.432429488228,8911528238.0
202107_6,202107,236756.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25888.667028501917,6129297251.0
202107_7,202107,71989.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26704.362041422995,1922420319.0
202107_8,202107,59170.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29735.6183369951,1759456537.0
202107_9,202107,17880.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34236.936409395974,612156423.0
202107_10,202107,10872.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33286.05905077263,361886034.0
202107_11,202107,561507.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18209.532093099464,10224779737.0
202107_12,202107,533713.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17251.22873716773,9207205043.0
202107_13,202107,179768.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42805.445885808374,7695049396.0
202107_14,202107,189641.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37482.5127266783,7108221196.0
202107_15,202107,50785.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157746.04560401692,8011132926.0
202107_16,202107,27469.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75043.87549601369,2061380216.0
202107_17,202107,413369.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69843.80840121054,28871265235.0
202107_18,202107,352571.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64627.229945174164,22785687089.0
202107_19,202107,407660.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15920.307270764853,6490072462.0
202107_20,202107,536657.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15296.974054191038,8209228205.0
202107_21,202107,246301.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25355.254448824813,6245024526.0
202107_22,202107,161936.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25413.41225545895,4115346327.0
202107_23,202107,1202151.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12819.835294401451,15411377819.0
202107_24,202107,1408454.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12770.934173924034,17987273321.0
202107_25,202107,415996.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13877.637974884374,5773041887.0
202107_26,202107,414562.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13413.450574341112,5560706897.0
202107_27,202107,1729757.0,1126885.0,4627,41384.0,87704.0,544960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40445.40262880856,69960718315.0
202107_28,202107,1316549.0,1126885.0,4627,41384.0,87704.0,544960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38012.5307899668,50045359399.0
202108_1,202108,126752.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44589.812902360514,5651847965.0
202108_2,202108,84436.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36960.0027357999,3120754791.0
202108_3,202108,292138.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64768.68600798253,18921394393.0
202108_4,202108,210557.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60542.06243914949,12747555041.0
202108_5,202108,287712.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28185.353982454675,8109264565.0
202108_6,202108,220273.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25551.992155189244,5628413968.0
202108_7,202108,75448.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26450.74794560492,1995656031.0
202108_8,202108,61206.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29097.89566382381,1780965802.0
202108_9,202108,16421.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33612.8062237379,551955891.0
202108_10,202108,10018.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33322.16979437014,333821497.0
202108_11,202108,551124.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18394.529187623837,10137666504.0
202108_12,202108,521633.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17530.693886314708,9144588444.0
202108_13,202108,175014.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41987.15137646131,7348339311.0
202108_14,202108,184820.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37076.50560004329,6852479765.0
202108_15,202108,20145.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58158.41151650534,1171601200.0
202108_16,202108,18722.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32384.948029056726,606310997.0
202108_17,202108,398406.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69545.2482919434,27707244191.0
202108_18,202108,340052.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64498.64105783821,21932891889.0
202108_19,202108,427783.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15665.095436237532,6701261521.0
202108_20,202108,563138.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15223.248729441097,8572789843.0
202108_21,202108,259989.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25611.61021043198,6658736927.0
202108_22,202108,171361.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25700.49592380997,4404062682.0
202108_23,202108,1195907.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13140.160011606255,15714409339.0
202108_24,202108,1400152.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12880.389499140094,18034503118.0
202108_25,202108,423747.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14074.88579034188,5964190629.0
202108_26,202108,422528.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13723.791772379582,5798686290.0
202108_27,202108,1672096.0,969818.0,4376,53076.0,7175.0,909404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40578.612360175495,67851335413.0
202108_28,202108,1275155.0,969818.0,4376,53076.0,7175.0,909404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38289.8081409711,48825440300.0
202109_1,202109,118938.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45183.60198590862,5374047253.0
202109_2,202109,79536.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36610.41408921746,2911845895.0
202109_3,202109,265761.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64725.43540624847,17201496439.0
202109_4,202109,191142.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60490.32879743855,11562242427.0
202109_5,202109,242791.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28216.24868302367,6850651234.0
202109_6,202109,186406.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25636.169935517097,4778735893.0
202109_7,202109,74113.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26826.295872518993,1988177266.0
202109_8,202109,61633.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29370.673778657536,1810202737.0
202109_9,202109,12896.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33605.87941997519,433381421.0
202109_10,202109,7854.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32867.19798828622,258138973.0
202109_11,202109,469298.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18325.022380236012,8599896353.0
202109_12,202109,444395.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17469.039813679272,7763153948.0
202109_13,202109,154392.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41607.89292191305,6423925804.0
202109_14,202109,161584.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37106.14110307951,5995758704.0
202109_15,202109,27569.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95506.75077079328,2633025612.0
202109_16,202109,21461.0,867371.0,5025,59868.0,88953.0,788227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39062.082614976,838311355.0
202109_17,202109,358582.0,867371.0,5025,59868.0,88953.0,788227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69166.38322057437,24801820028.0
