"연월","업종명","이용자구분","성별","이용자수","이용건수","이용금액"
"201811","체인화 편의점","법인","알수없음","62239","72630","832174390"
"201811","체인화 편의점","제주도민","남성","336172","394135","3013572400"
"201811","체인화 편의점","제주도민","여성","181741","210934","1628486475"
"201811","체인화 편의점","중국","알수없음","20","20","360430"
"201811","택시 운송업","기타외국","알수없음","1","1","40000"
"201811","택시 운송업","내국인","남성","1","1","9000"
"201811","택시 운송업","법인","알수없음","1","1","200000"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","기타외국","알수없음","10","10","100500"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","내국인","남성","16294","17391","197164703"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","내국인","알수없음","45","51","501730"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","내국인","여성","12469","13376","148401795"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","법인","알수없음","9545","10598","330617395"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","일본","알수없음","1","1","33800"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","제주도민","남성","33812","36406","432151610"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","제주도민","여성","32519","35113","401338409"
"201811","피자, 햄버거, 샌드위치 및 유사 음식점업","중국","알수없음","1","1","30000"
"201811","한식 음식점업","기타외국","알수없음","124","130","7863400"
"201811","한식 음식점업","내국인","남성","148551","155949","6595853544"
"201811","한식 음식점업","내국인","알수없음","178","184","7301470"
"201811","한식 음식점업","내국인","여성","104285","108989","4307086546"
"201811","한식 음식점업","동남아","알수없음","34","34","2478200"
"201811","한식 음식점업","법인","알수없음","159374","182262","12166999332"
"201811","한식 음식점업","일본","알수없음","41","41","3280300"
"201811","한식 음식점업","제주도민","남성","244172","260880","9747464062"
"201811","한식 음식점업","제주도민","여성","149798","158948","5067993261"
"201811","한식 음식점업","중국","알수없음","240","250","14525400"
"201811","호텔업","기타외국","알수없음","916","981","295273452"
"201811","호텔업","내국인","남성","3642","3718","758463933"
"201811","호텔업","내국인","알수없음","5","5","717640"
"201811","호텔업","내국인","여성","2671","2696","445769313"
"201811","호텔업","동남아","알수없음","33","34","11817507"
"201811","호텔업","법인","알수없음","3683","5240","2937478291"
"201811","호텔업","일본","알수없음","81","86","22683534"
"201811","호텔업","제주도민","남성","1478","1566","540019317"
"201811","호텔업","제주도민","여성","1139","1229","229261210"
"201811","호텔업","중국","알수없음","281","303","172447564"
"201811","화장품 및 방향제 소매업","기타외국","알수없음","421","449","218693931"
"201811","화장품 및 방향제 소매업","내국인","남성","1602","1707","83848690"
"201811","화장품 및 방향제 소매업","내국인","알수없음","24","25","1028680"
"201811","화장품 및 방향제 소매업","내국인","여성","3355","3696","96405160"
"201811","화장품 및 방향제 소매업","동남아","알수없음","67","72","19877500"
"201811","화장품 및 방향제 소매업","법인","알수없음","911","988","151342654"
"201811","화장품 및 방향제 소매업","일본","알수없음","32","34","10962200"
"201811","화장품 및 방향제 소매업","제주도민","남성","3192","3414","180784235"
"201811","화장품 및 방향제 소매업","제주도민","여성","9709","10582","474187119"
"201811","화장품 및 방향제 소매업","중국","알수없음","40","46","9446640"
"201811","휴양콘도 운영업","내국인","남성","5398","6107","548776829"
"201811","휴양콘도 운영업","내국인","알수없음","5","6","51590"
"201811","휴양콘도 운영업","내국인","여성","4524","5148","453692936"
"201811","휴양콘도 운영업","법인","알수없음","2019","2585","838379215"
"201811","휴양콘도 운영업","제주도민","남성","865","998","103842611"
"201811","휴양콘도 운영업","제주도민","여성","734","882","36865427"
"201811","휴양콘도 운영업","중국","알수없음","1","1","39200"
"201812","건강보조식품 소매업","기타외국","알수없음","470","534","528502325"
"201812","건강보조식품 소매업","내국인","남성","170","182","32770470"
"201812","건강보조식품 소매업","내국인","알수없음","1","1","3000"
"201812","건강보조식품 소매업","내국인","여성","153","160","34383300"
"201812","건강보조식품 소매업","동남아","알수없음","51","59","42586350"
"201812","건강보조식품 소매업","법인","알수없음","214","229","59155353"
"201812","건강보조식품 소매업","일본","알수없음","15","16","14373450"
"201812","건강보조식품 소매업","제주도민","남성","394","408","55559270"
"201812","건강보조식품 소매업","제주도민","여성","483","497","63826340"
"201812","건강보조식품 소매업","중국","알수없음","25","27","17712600"
"201812","골프장 운영업","기타외국","알수없음","3","4","633000"
"201812","골프장 운영업","내국인","남성","5087","5386","894354446"
"201812","골프장 운영업","내국인","알수없음","1","1","6250"
"201812","골프장 운영업","내국인","여성","1833","1967","256387466"
"201812","골프장 운영업","법인","알수없음","7618","8229","2047792709"
"201812","골프장 운영업","일본","알수없음","7","7","859700"
"201812","골프장 운영업","제주도민","남성","6867","7353","749677135"
"201812","골프장 운영업","제주도민","여성","1810","1908","203169514"
"201812","골프장 운영업","중국","알수없음","1","1","40000"
"201812","과실 및 채소 소매업","기타외국","알수없음","4","4","173000"
"201812","과실 및 채소 소매업","내국인","남성","9765","10510","575713576"
"201812","과실 및 채소 소매업","내국인","알수없음","13","13","803500"
"201812","과실 및 채소 소매업","내국인","여성","10081","10915","542217927"
"201812","과실 및 채소 소매업","동남아","알수없음","2","2","317200"
"201812","과실 및 채소 소매업","법인","알수없음","4757","5561","1200506868"
"201812","과실 및 채소 소매업","일본","알수없음","4","4","260000"
"201812","과실 및 채소 소매업","제주도민","남성","4604","5041","426571130"
"201812","과실 및 채소 소매업","제주도민","여성","5470","5982","459768610"
"201812","과실 및 채소 소매업","중국","알수없음","4","4","283900"
"201812","관광 민예품 및 선물용품 소매업","기타외국","알수없음","80","92","34905000"
"201812","관광 민예품 및 선물용품 소매업","내국인","남성","7220","7846","263981580"
"201812","관광 민예품 및 선물용품 소매업","내국인","알수없음","4","4","84000"
"201812","관광 민예품 및 선물용품 소매업","내국인","여성","8363","9194","289629995"
"201812","관광 민예품 및 선물용품 소매업","동남아","알수없음","60","64","23800000"
