"연월","중분류업종명","소분류업종명","성별","이용자수","이용건수","이용금액"
"202107","별식/퓨전요리","철판구이요리전문","남성","176","176","50820000"
"202107","별식/퓨전요리","철판구이요리전문","여성","44","44","10560000"
"202107","별식/퓨전요리","퓨전음식전문","남성","2925","3159","119487233"
"202107","별식/퓨전요리","퓨전음식전문","여성","2730","2847","94052429"
"202107","부페","고기부페","남성","3206","3254","174921582"
"202107","부페","고기부페","여성","1807","1924","94678357"
"202107","부페","부페","남성","12222","12726","388562790"
"202107","부페","부페","여성","7686","7770","228550840"
"202107","부페","한식부페","남성","1824","1900","48672051"
"202107","부페","한식부페","여성","1140","1178","38656837"
"202107","분식","국수/만두/칼국수","남성","202316","205595","4961546335"
"202107","분식","국수/만두/칼국수","여성","151055","153913","3724670413"
"202107","분식","떡볶이전문","남성","24712","25903","419168026"
"202107","분식","떡볶이전문","여성","32311","34062","510224706"
"202107","분식","라면김밥분식","남성","252094","261562","3731625596"
"202107","분식","라면김밥분식","여성","257755","269291","3777405036"
"202107","분식","스낵","남성","39801","42948","621691590"
"202107","분식","스낵","여성","47719","51851","731397640"
"202107","분식","우동전문점","남성","25112","25499","490748190"
"202107","분식","우동전문점","여성","24166","24596","463507248"
"202107","양식","기타서양음식전문","남성","9427","9857","325655463"
"202107","양식","기타서양음식전문","여성","9973","10400","343291007"
"202107","양식","돈가스전문점","남성","36033","36726","811784437"
"202107","양식","돈가스전문점","여성","30688","31236","686475486"
"202107","양식","바베큐전문","남성","4060","4210","137064017"
"202107","양식","바베큐전문","여성","2155","2155","58580061"
"202107","양식","스테이크전문점","남성","7852","7995","551582527"
"202107","양식","스테이크전문점","여성","8888","8994","477817186"
"202107","양식","스파게티전문점","남성","7516","8019","314111939"
"202107","양식","스파게티전문점","여성","8867","9405","314770240"
"202107","양식","정통양식/경양식","남성","98246","103650","5124962127"
"202107","양식","정통양식/경양식","여성","110699","117505","4822373938"
"202107","양식","카레전문점","남성","4601","4726","156851204"
"202107","양식","카레전문점","여성","5101","5326","170906438"
"202107","양식","패밀리레스토랑","남성","4515","4585","273037682"
"202107","양식","패밀리레스토랑","여성","4585","4620","234006840"
"202107","유흥주점","룸살롱/단란주점","남성","9721","10484","2071578341"
"202107","유흥주점","룸살롱/단란주점","여성","1949","2041","452136683"
"202107","유흥주점","빠/카페","남성","22013","23519","1468815861"
"202107","유흥주점","빠/카페","여성","19190","20336","863626331"
"202107","유흥주점","일반유흥주점","남성","15219","16782","4470738724"
"202107","유흥주점","일반유흥주점","여성","4791","5092","745617202"
"202107","일식/수산물","갈치/생선구이","남성","14040","14263","1067843001"
"202107","일식/수산물","갈치/생선구이","여성","12091","12614","882154108"
"202107","일식/수산물","게장전문","남성","1896","1945","141344832"
"202107","일식/수산물","게장전문","여성","1945","1945","149015973"
"202107","일식/수산물","고등어전문","남성","12125","12300","628719373"
"202107","일식/수산물","고등어전문","여성","12100","12350","637928172"
"202107","일식/수산물","곰장어전문","남성","10273","10637","930309773"
"202107","일식/수산물","곰장어전문","여성","5580","5649","500494243"
"202107","일식/수산물","굴요리전문","남성","3288","3340","78729378"
"202107","일식/수산물","굴요리전문","여성","2026","2044","46895458"
"202107","일식/수산물","낙지/오징어","남성","16850","17182","630746420"
"202107","일식/수산물","낙지/오징어","여성","14844","15334","501736834"
"202107","일식/수산물","매운탕전문","남성","7790","7918","216629776"
"202107","일식/수산물","매운탕전문","여성","5264","5349","148900972"
"202107","일식/수산물","민물장어전문","남성","4718","5029","439402697"
"202107","일식/수산물","민물장어전문","여성","3374","3605","308324942"
"202107","일식/수산물","바닷가재/게요리전문","남성","2134","2222","434211356"
"202107","일식/수산물","바닷가재/게요리전문","여성","1452","1452","268530734"
"202107","일식/수산물","복전문","남성","1714","1750","71670257"
"202107","일식/수산물","복전문","여성","1425","1482","67021818"
"202107","일식/수산물","생선찜전문","남성","4242","4263","167130910"
"202107","일식/수산물","생선찜전문","여성","3995","4016","152286132"
"202107","일식/수산물","수산물전문음식점","남성","27884","28481","1575016973"
"202107","일식/수산물","수산물전문음식점","여성","25484","26518","1347188377"
"202107","일식/수산물","아구전문","남성","10906","11068","488470569"
"202107","일식/수산물","아구전문","여성","8112","8152","355119582"
"202107","일식/수산물","일식","남성","79677","81112","5419957063"
"202107","일식/수산물","일식","여성","67914","69624","3922286003"
"202107","일식/수산물","조개구이전문","남성","1863","1903","130823024"
"202107","일식/수산물","조개구이전문","여성","973","1027","73287716"
"202107","일식/수산물","참치전문점","남성","3954","3993","384916080"
"202107","일식/수산물","참치전문점","여성","2128","2223","164510499"
"202107","일식/수산물","초밥전문","남성","23380","23930","1481381488"
"202107","일식/수산물","초밥전문","여성","20898","21420","1162070658"
"202107","일식/수산물","해물찜/탕전문","남성","6885","7021","395465431"
"202107","일식/수산물","해물찜/탕전문","여성","5678","5763","278621576"
"202107","일식/수산물","홍어전문","남성","909","963","62114055"
"202107","일식/수산물","홍어전문","여성","540","581","42487875"
"202107","일식/수산물","횟집","남성","168041","174049","14126382779"
"202107","일식/수산물","횟집","여성","144550","151423","11776825417"
"202107","제과/제빵/떡/케익","떡/한과","남성","31095","32511","1029623518"
"202107","제과/제빵/떡/케익","떡/한과","여성","42954","44926","1302152729"
"202107","제과/제빵/떡/케익","와플/파이/디저트","남성","18143","19349","248001561"
"202107","제과/제빵/떡/케익","와플/파이/디저트","여성","21132","22997","250414579"
"202107","제과/제빵/떡/케익","제과점","남성","311887","324870","4827497726"
"202107","제과/제빵/떡/케익","제과점","여성","413618","433030","6211089648"
"202107","제과/제빵/떡/케익","찐빵/만두","남성","26300","27052","311486083"
"202107","제과/제빵/떡/케익","찐빵/만두","여성","28347","29538","346416922"
"202107","제과/제빵/떡/케익","케익전문점","남성","2277","2572","62580020"
"202107","제과/제빵/떡/케익","케익전문점","여성","4200","4664","87371956"
"202107","제과/제빵/떡/케익","호떡/붕어빵","남성","1219","1306","10883554"
"202107","제과/제빵/떡/케익","호떡/붕어빵","여성","1466","1502","11782371"
"202107","중식","중국음식","남성","240774","245043","6215748524"
"202107","중식","중국음식","여성","157051","160930","4085444772"
"202107","중식","탕수육전문점","남성","1258","1258","29276002"
"202107","중식","탕수육전문점","여성","1006","1006","29901555"
"202107","커피/음료","생과일주스전문점","남성","10453","11152","123975343"
"202107","커피/음료","생과일주스전문점","여성","11780","12379","139279603"
"202107","커피/음료","아이스크림/빙수","남성","87812","92212","994917570"
"202107","커피/음료","아이스크림/빙수","여성","95210","100494","1009352344"
"202107","커피/음료","전통찻집/인삼찻집","남성","44982","47436","899051800"
"202107","커피/음료","전통찻집/인삼찻집","여성","51438","55648","1073263638"
"202107","커피/음료","커피전문점","남성","986758","1051351","13393433106"
"202107","커피/음료","커피전문점","여성","1155547","1239933","15765377736"
"202107","패스트푸드","도너츠전문","남성","41220","43480","466931377"
"202107","패스트푸드","도너츠전문","여성","51242","54488","555952188"
"202107","패스트푸드","도시락전문점","남성","14852","15341","235335364"
"202107","패스트푸드","도시락전문점","여성","10496","10928","174695085"
"202107","패스트푸드","샌드위치/브런치/샐러드","남성","21968","23393","414475014"
"202107","패스트푸드","샌드위치/브런치/샐러드","여성","27673","29601","550311924"
"202107","패스트푸드","토스트전문","남성","8267","8522","95483603"
"202107","패스트푸드","토스트전문","여성","8465","8834","93559066"
"202107","패스트푸드","패스트푸드","남성","268144","280103","3432677315"
"202107","패스트푸드","패스트푸드","여성","253188","267153","3163895129"
"202107","패스트푸드","피자전문","남성","34342","35264","1038220861"
"202107","패스트푸드","피자전문","여성","31300","32173","926611079"
"202107","패스트푸드","핫도그","남성","9090","9893","89918353"
"202107","패스트푸드","핫도그","여성","10759","11385","95682426"
"202107","한식","기사식당","남성","1354","1377","25545432"
"202107","한식","기사식당","여성","690","690","18978137"
"202107","한식","냉면집","남성","35337","35730","846022465"
"202107","한식","냉면집","여성","26506","26717","638861502"
"202107","한식","돌솥/비빔밥전문점","남성","8372","8599","231444947"
"202107","한식","돌솥/비빔밥전문점","여성","8857","8985","250688495"
"202107","한식","두부요리전문","남성","4736","4773","109637421"
"202107","한식","두부요리전문","여성","4662","4810","111752129"
"202107","한식","버섯전문점","남성","240","240","12480000"
"202107","한식","버섯전문점","여성","108","108","4080000"
"202107","한식","보리밥전문","남성","1710","1710","39947677"
"202107","한식","보리밥전문","여성","1602","1620","39894594"
"202107","한식","부대찌개/섞어찌개","남성","25990","26237","581170008"
"202107","한식","부대찌개/섞어찌개","여성","16748","16975","341375845"
"202107","한식","설렁탕집","남성","26101","26239","659090719"
"202107","한식","설렁탕집","여성","15566","15759","393094543"
"202107","한식","순두부전문","남성","36811","37112","760467554"
"202107","한식","순두부전문","여성","23184","23634","490798618"
"202107","한식","쌈밥전문","남성","1448","1470","49117993"
"202107","한식","쌈밥전문","여성","842","888","28667814"
"202107","한식","일반한식/백반","남성","1311877","1343979","61044638526"
"202107","한식","일반한식/백반","여성","1038737","1075647","44383962124"
"202107","한식","추어탕전문","남성","5641","5774","139233697"
"202107","한식","추어탕전문","여성","4568","4595","113449084"
"202107","한식","콩나물국밥","남성","7137","7275","111972876"
"202107","한식","콩나물국밥","여성","4583","4758","76941515"
"202107","한식","파전전문","남성","2225","2225","75620825"
"202107","한식","파전전문","여성","1300","1325","43506250"
"202107","한식","한정식전문","남성","3450","3468","166957458"
"202107","한식","한정식전문","여성","2754","2806","155889030"
"202107","한식","해장국/감자탕","남성","220242","222357","5078655506"
"202107","한식","해장국/감자탕","여성","124593","126386","2931517095"
"202107","한식","황태전문","남성","1192","1192","28715211"
"202107","한식","황태전문","여성","846","846","21902624"
"202108","간이주점","꼬치구이전문점","남성","19671","20209","831435852"
"202108","간이주점","꼬치구이전문점","여성","12880","13433","445790397"
"202108","간이주점","민속주점","남성","3368","3448","122671052"
"202108","간이주점","민속주점","여성","2680","2759","82136222"
"202108","간이주점","소주방/포장마차","남성","14296","14641","654884278"
"202108","간이주점","소주방/포장마차","여성","7922","8167","334942584"
"202108","간이주점","이자까야","남성","1241","1275","74453054"
"202108","간이주점","이자까야","여성","765","782","46093979"
"202108","간이주점","호프/맥주","남성","83176","87179","3968403729"
"202108","간이주점","호프/맥주","여성","56662","59295","2211791609"
"202108","고기요리","갈매기살","남성","1110","1120","81268694"
"202108","고기요리","갈매기살","여성","700","700","42987476"
"202108","고기요리","갈비/삼겹살","남성","228701","234285","15789182240"
"202108","고기요리","갈비/삼겹살","여성","165450","170505","10817852647"
"202108","고기요리","곱창/양구이전문","남성","8333","8574","624374781"
"202108","고기요리","곱창/양구이전문","여성","6912","7231","444832149"
"202108","고기요리","기타고기요리","남성","8094","8205","489679195"
"202108","고기요리","기타고기요리","여성","5067","5188","311305558"
"202108","고기요리","막창구이","남성","6129","6251","325527291"
"202108","고기요리","막창구이","여성","4439","4490","224839701"
"202108","고기요리","불고기전문","남성","4196","4196","179794214"
"202108","고기요리","불고기전문","여성","3065","3065","122876227"
"202108","고기요리","사철탕전문","남성","3950","4000","300810902"
"202108","고기요리","사철탕전문","여성","1800","1875","64410467"
"202108","고기요리","족발/보쌈전문","남성","25277","25507","1130757076"
"202108","고기요리","족발/보쌈전문","여성","17204","17503","718450816"
"202108","닭/오리요리","닭갈비전문","남성","14351","14691","591401778"
"202108","닭/오리요리","닭갈비전문","여성","10484","10844","378263026"
"202108","닭/오리요리","닭내장/닭발요리","남성","12946","13161","430788933"
"202108","닭/오리요리","닭내장/닭발요리","여성","11451","11643","376134136"
"202108","닭/오리요리","닭도리탕전문","남성","1172","1172","51699365"
"202108","닭/오리요리","닭도리탕전문","여성","858","858","28712845"
"202108","닭/오리요리","불닭전문","남성","4481","4604","161437759"
"202108","닭/오리요리","불닭전문","여성","4048","4121","142367300"
"202108","닭/오리요리","삼계탕전문","남성","15415","15624","515839511"
"202108","닭/오리요리","삼계탕전문","여성","9582","9792","325879604"
"202108","닭/오리요리","오리고기전문","남성","4095","4133","254946844"
"202108","닭/오리요리","오리고기전문","여성","1974","2033","150343726"
"202108","닭/오리요리","옻닭전문","남성","171","171","9147292"
"202108","닭/오리요리","옻닭전문","여성","171","171","7906251"
"202108","닭/오리요리","찜닭전문점","남성","5815","5815","194586821"
"202108","닭/오리요리","찜닭전문점","여성","4956","5099","158730638"
"202108","닭/오리요리","토종닭전문","남성","1823","1823","162682031"
"202108","닭/오리요리","토종닭전문","여성","786","869","52850291"
"202108","닭/오리요리","후라이드/양념치킨","남성","222374","226518","5736734231"
"202108","닭/오리요리","후라이드/양념치킨","여성","171781","174843","4007226151"
"202108","별식/퓨전요리","돌구이요리전문","남성","612","612","31430455"
"202108","별식/퓨전요리","돌구이요리전문","여성","576","576","25942824"
"202108","별식/퓨전요리","동남아음식전문점","남성","11722","11892","334129216"
"202108","별식/퓨전요리","동남아음식전문점","여성","14013","14298","379012713"
"202108","별식/퓨전요리","샤브샤브전문","남성","9697","9877","507090238"
"202108","별식/퓨전요리","샤브샤브전문","여성","12172","12329","579997035"
"202108","별식/퓨전요리","순대전문점","남성","41586","41782","811548493"
"202108","별식/퓨전요리","순대전문점","여성","21666","21890","526067926"
"202108","별식/퓨전요리","죽전문점","남성","7626","7768","124214670"
"202108","별식/퓨전요리","죽전문점","여성","8845","9083","158466768"
"202108","별식/퓨전요리","철판구이요리전문","남성","216","216","62370000"
"202108","별식/퓨전요리","철판구이요리전문","여성","54","54","12960000"
"202108","별식/퓨전요리","퓨전음식전문","남성","3059","3301","124872959"
"202108","별식/퓨전요리","퓨전음식전문","여성","2856","2976","98518536"
"202108","부페","고기부페","남성","2337","2371","128249117"
"202108","부페","고기부페","여성","1309","1397","68515122"
"202108","부페","부페","남성","11857","12303","382839791"
"202108","부페","부페","여성","7455","7536","229777398"
"202108","부페","한식부페","남성","1678","1747","40866983"
"202108","부페","한식부페","여성","1050","1085","35528977"
"202108","분식","국수/만두/칼국수","남성","205747","208978","5101868687"
"202108","분식","국수/만두/칼국수","여성","153563","156747","3813964992"
"202108","분식","떡볶이전문","남성","23311","24371","392372986"
"202108","분식","떡볶이전문","여성","30420","31923","479169455"
"202108","분식","라면김밥분식","남성","241293","250728","3545561037"
"202108","분식","라면김밥분식","여성","247793","258679","3668393596"
"202108","분식","스낵","남성","38663","41700","600023654"
"202108","분식","스낵","여성","46031","49915","707146349"
"202108","분식","우동전문점","남성","24879","25347","497840140"
"202108","분식","우동전문점","여성","23946","24369","475914052"
"202108","양식","기타서양음식전문","남성","9194","9647","299464655"
"202108","양식","기타서양음식전문","여성","9196","9472","295744385"
"202108","양식","돈가스전문점","남성","35163","35867","807042157"
"202108","양식","돈가스전문점","여성","29940","30532","675758019"
"202108","양식","바베큐전문","남성","3672","3807","124184553"
"202108","양식","바베큐전문","여성","1944","1944","54379383"
"202108","양식","스테이크전문점","남성","7429","7608","502566330"
"202108","양식","스테이크전문점","여성","8780","8816","464449156"
"202108","양식","스파게티전문점","남성","7150","7505","276069619"
"202108","양식","스파게티전문점","여성","8500","9012","307998494"
"202108","양식","정통양식/경양식","남성","95767","101386","4916464580"
"202108","양식","정통양식/경양식","여성","108433","115227","4650110327"
"202108","양식","카레전문점","남성","4369","4511","148687114"
"202108","양식","카레전문점","여성","4841","5100","164812927"
"202108","양식","패밀리레스토랑","남성","4647","4683","273860303"
"202108","양식","패밀리레스토랑","여성","4717","4717","239227074"
"202108","유흥주점","룸살롱/단란주점","남성","674","790","155277085"
"202108","유흥주점","룸살롱/단란주점","여성","224","224","108793221"
"202108","유흥주점","빠/카페","남성","18267","19180","950628232"
"202108","유흥주점","빠/카페","여성","17329","18435","473965342"
"202108","유흥주점","일반유흥주점","남성","140","175","65695883"
"202108","유흥주점","일반유흥주점","여성","56","63","23552434"
"202108","일식/수산물","갈치/생선구이","남성","17809","18118","1340789343"
"202108","일식/수산물","갈치/생선구이","여성","15335","15969","1121408637"
"202108","일식/수산물","게장전문","남성","2032","2086","114624574"
"202108","일식/수산물","게장전문","여성","1921","1921","121049755"
"202108","일식/수산물","고등어전문","남성","13014","13149","679339298"
"202108","일식/수산물","고등어전문","여성","12933","13122","681263221"
"202108","일식/수산물","곰장어전문","남성","10800","11184","973728862"
"202108","일식/수산물","곰장어전문","여성","5856","5952","533024066"
"202108","일식/수산물","굴요리전문","남성","3344","3363","77031555"
"202108","일식/수산물","굴요리전문","여성","2090","2109","48916374"
"202108","일식/수산물","낙지/오징어","남성","14042","14283","530849246"
"202108","일식/수산물","낙지/오징어","여성","12880","13292","427716778"
"202108","일식/수산물","매운탕전문","남성","6894","6994","194905171"
"202108","일식/수산물","매운탕전문","여성","4782","4842","136844906"
"202108","일식/수산물","민물장어전문","남성","4307","4636","410012760"
"202108","일식/수산물","민물장어전문","여성","3082","3290","281056444"
"202108","일식/수산물","바닷가재/게요리전문","남성","2723","2849","557860110"
"202108","일식/수산물","바닷가재/게요리전문","여성","1840","1840","314765343"
"202108","일식/수산물","복전문","남성","1323","1353","55365953"
"202108","일식/수산물","복전문","여성","1099","1141","51487386"
"202108","일식/수산물","생선찜전문","남성","4131","4151","160134923"
"202108","일식/수산물","생선찜전문","여성","3884","3904","149475168"
"202108","일식/수산물","수산물전문음식점","남성","27786","28368","1571704495"
"202108","일식/수산물","수산물전문음식점","여성","25457","26547","1347079575"
"202108","일식/수산물","아구전문","남성","10861","11023","487127135"
"202108","일식/수산물","아구전문","여성","8123","8165","354056850"
"202108","일식/수산물","일식","남성","75145","76565","5133810614"
"202108","일식/수산물","일식","여성","64182","65879","3729921876"
"202108","일식/수산물","조개구이전문","남성","1331","1364","96957633"
"202108","일식/수산물","조개구이전문","여성","660","704","51491137"
"202108","일식/수산물","참치전문점","남성","3536","3570","348543831"
"202108","일식/수산물","참치전문점","여성","1904","1989","146934270"
"202108","일식/수산물","초밥전문","남성","22888","23424","1464367908"
"202108","일식/수산물","초밥전문","여성","20496","21034","1136518280"
"202108","일식/수산물","해물찜/탕전문","남성","7581","7694","436424889"
"202108","일식/수산물","해물찜/탕전문","여성","6258","6351","309250440"
"202108","일식/수산물","홍어전문","남성","922","962","63831281"
"202108","일식/수산물","홍어전문","여성","545","585","43716631"
"202108","일식/수산물","횟집","남성","158046","163270","13009834610"
"202108","일식/수산물","횟집","여성","135466","141416","10946914752"
"202108","제과/제빵/떡/케익","떡/한과","남성","28265","29457","941606071"
"202108","제과/제빵/떡/케익","떡/한과","여성","38907","40698","1209519455"
"202108","제과/제빵/떡/케익","와플/파이/디저트","남성","21636","23004","299621494"
"202108","제과/제빵/떡/케익","와플/파이/디저트","여성","25860","28048","313177735"
"202108","제과/제빵/떡/케익","제과점","남성","327888","342489","5056719016"
"202108","제과/제빵/떡/케익","제과점","여성","435200","456364","6575070490"
"202108","제과/제빵/떡/케익","찐빵/만두","남성","27969","28856","329897800"
"202108","제과/제빵/떡/케익","찐빵/만두","여성","30527","31770","372183416"
"202108","제과/제빵/떡/케익","케익전문점","남성","2326","2651","62837343"
"202108","제과/제빵/떡/케익","케익전문점","여성","4305","4781","92353765"
"202108","제과/제빵/떡/케익","호떡/붕어빵","남성","1253","1326","10579797"
"202108","제과/제빵/떡/케익","호떡/붕어빵","여성","1439","1477","10484982"
"202108","중식","중국음식","남성","254398","258817","6631020928"
"202108","중식","중국음식","여성","166318","170423","4375754456"
"202108","중식","탕수육전문점","남성","1172","1172","27715999"
"202108","중식","탕수육전문점","여성","938","938","28308226"
"202108","커피/음료","생과일주스전문점","남성","10763","11314","127595248"
"202108","커피/음료","생과일주스전문점","여성","12102","12686","142099021"
"202108","커피/음료","아이스크림/빙수","남성","87772","91367","1039400052"
"202108","커피/음료","아이스크림/빙수","여성","95203","100307","1018249641"
"202108","커피/음료","전통찻집/인삼찻집","남성","44019","46493","900126854"
"202108","커피/음료","전통찻집/인삼찻집","여성","49844","53275","1054175185"
"202108","커피/음료","커피전문점","남성","983045","1046733","13647287185"
"202108","커피/음료","커피전문점","여성","1150294","1233884","15819979271"
"202108","패스트푸드","도너츠전문","남성","46157","48938","519188542"
"202108","패스트푸드","도너츠전문","여성","57385","61020","633746671"
"202108","패스트푸드","도시락전문점","남성","14381","14889","240811432"
"202108","패스트푸드","도시락전문점","여성","10131","10548","164492406"
"202108","패스트푸드","샌드위치/브런치/샐러드","남성","22139","23526","419634658"
"202108","패스트푸드","샌드위치/브런치/샐러드","여성","27337","29231","549509380"
"202108","패스트푸드","토스트전문","남성","8256","8512","95420205"
"202108","패스트푸드","토스트전문","여성","8458","8796","93518498"
"202108","패스트푸드","패스트푸드","남성","269606","281022","3467948035"
"202108","패스트푸드","패스트푸드","여성","254571","268264","3256844993"
"202108","패스트푸드","피자전문","남성","38001","38945","1150473527"
"202108","패스트푸드","피자전문","여성","34615","35614","1025123250"
"202108","패스트푸드","핫도그","남성","7185","7915","70714230"
"202108","패스트푸드","핫도그","여성","8510","9055","75451092"
"202108","한식","기사식당","남성","885","900","17261505"
"202108","한식","기사식당","여성","450","450","12371609"
"202108","한식","냉면집","남성","32297","32622","781847417"
"202108","한식","냉면집","여성","24229","24423","588520852"
"202108","한식","돌솥/비빔밥전문점","남성","8560","8769","243812762"
"202108","한식","돌솥/비빔밥전문점","여성","9053","9159","263452154"
"202108","한식","두부요리전문","남성","4186","4218","93411065"
"202108","한식","두부요리전문","여성","4123","4252","99750514"
"202108","한식","버섯전문점","남성","200","200","9720415"
"202108","한식","버섯전문점","여성","90","90","3149069"
"202108","한식","보리밥전문","남성","1767","1767","41526884"
"202108","한식","보리밥전문","여성","1615","1634","40178281"
"202108","한식","부대찌개/섞어찌개","남성","24805","25017","554974113"
"202108","한식","부대찌개/섞어찌개","여성","15971","16207","326087623"
"202108","한식","설렁탕집","남성","26378","26541","667252924"
"202108","한식","설렁탕집","여성","15671","15866","407551393"
"202108","한식","순두부전문","남성","36932","37210","763463292"
"202108","한식","순두부전문","여성","23256","23745","491628665"
"202108","한식","쌈밥전문","남성","1215","1234","40173633"
"202108","한식","쌈밥전문","여성","728","768","25106813"
"202108","한식","일반한식/백반","남성","1261702","1291415","59036968442"
"202108","한식","일반한식/백반","여성","1002350","1037406","43196006509"
"202108","한식","추어탕전문","남성","6035","6178","150349128"
"202108","한식","추어탕전문","여성","4887","4887","120905985"
"202108","한식","콩나물국밥","남성","6510","6603","100088915"
"202108","한식","콩나물국밥","여성","4212","4384","70009520"
"202108","한식","파전전문","남성","1670","1670","57387500"
"202108","한식","파전전문","여성","982","1000","32263908"
"202108","한식","한정식전문","남성","3117","3117","155496029"
"202108","한식","한정식전문","여성","2511","2559","144608429"
"202108","한식","해장국/감자탕","남성","221314","223274","5103683963"
"202108","한식","해장국/감자탕","여성","125573","127358","2977914400"
"202108","한식","황태전문","남성","1361","1361","33917426"
"202108","한식","황태전문","여성","967","967","25934576"
"202109","간이주점","꼬치구이전문점","남성","17499","17999","736026376"
"202109","간이주점","꼬치구이전문점","여성","11714","12255","401380713"
"202109","간이주점","민속주점","남성","3490","3572","128502469"
"202109","간이주점","민속주점","여성","2665","2775","82789989"
"202109","간이주점","소주방/포장마차","남성","13860","14179","672803597"
"202109","간이주점","소주방/포장마차","여성","7853","8161","337889492"
"202109","간이주점","이자까야","남성","1572","1612","90925171"
"202109","간이주점","이자까야","여성","917","937","53882485"
"202109","간이주점","호프/맥주","남성","77913","81576","3745789640"
"202109","간이주점","호프/맥주","여성","52999","55408","2035903216"
"202109","고기요리","갈매기살","남성","1226","1237","88259331"
"202109","고기요리","갈매기살","여성","773","773","47584545"
"202109","고기요리","갈비/삼겹살","남성","208978","214195","14383298480"
"202109","고기요리","갈비/삼겹살","여성","150863","155332","9822536461"
"202109","고기요리","곱창/양구이전문","남성","7809","8010","597259208"
"202109","고기요리","곱창/양구이전문","여성","6556","6826","429623173"
"202109","고기요리","기타고기요리","남성","7817","7902","497558564"
"202109","고기요리","기타고기요리","여성","4944","5079","306351623"
"202109","고기요리","막창구이","남성","6126","6256","327280149"
"202109","고기요리","막창구이","여성","4468","4533","226282294"
"202109","고기요리","불고기전문","남성","2592","2592","85475580"
"202109","고기요리","불고기전문","여성","1696","1696","50777198"
"202109","고기요리","사철탕전문","남성","3126","3146","235294488"
"202109","고기요리","사철탕전문","여성","1437","1476","49809455"
"202109","고기요리","족발/보쌈전문","남성","22219","22423","987070639"
"202109","고기요리","족발/보쌈전문","여성","15142","15427","629277678"
"202109","닭/오리요리","닭갈비전문","남성","12595","12976","532798510"
"202109","닭/오리요리","닭갈비전문","여성","9127","9488","338738173"
"202109","닭/오리요리","닭내장/닭발요리","남성","12533","12764","418618935"
"202109","닭/오리요리","닭내장/닭발요리","여성","11089","11278","363025186"
"202109","닭/오리요리","닭도리탕전문","남성","1588","1588","68150544"
"202109","닭/오리요리","닭도리탕전문","여성","1166","1166","39148139"
"202109","닭/오리요리","불닭전문","남성","4790","4947","169339071"
"202109","닭/오리요리","불닭전문","여성","4321","4425","150225629"
"202109","닭/오리요리","삼계탕전문","남성","9339","9469","314047255"
"202109","닭/오리요리","삼계탕전문","여성","5783","5936","199438718"
"202109","닭/오리요리","오리고기전문","남성","4105","4147","253410398"
"202109","닭/오리요리","오리고기전문","여성","1946","2006","150637189"
"202109","닭/오리요리","옻닭전문","남성","90","90","5021833"
"202109","닭/오리요리","옻닭전문","여성","90","90","3987501"
"202109","닭/오리요리","찜닭전문점","남성","5105","5105","169784590"
"202109","닭/오리요리","찜닭전문점","여성","4453","4549","138405405"
"202109","닭/오리요리","토종닭전문","남성","1392","1392","121118982"
"202109","닭/오리요리","토종닭전문","여성","606","666","39374742"
"202109","닭/오리요리","후라이드/양념치킨","남성","186802","190313","4798361116"
"202109","닭/오리요리","후라이드/양념치킨","여성","144335","146802","3355755211"
"202109","별식/퓨전요리","돌구이요리전문","남성","508","508","25835220"
"202109","별식/퓨전요리","돌구이요리전문","여성","475","475","21731642"
"202109","별식/퓨전요리","동남아음식전문점","남성","12379","12557","350548986"
"202109","별식/퓨전요리","동남아음식전문점","여성","14798","15157","398302549"
"202109","별식/퓨전요리","샤브샤브전문","남성","9713","9902","511684682"
"202109","별식/퓨전요리","샤브샤브전문","여성","12385","12548","593801975"
"202109","별식/퓨전요리","순대전문점","남성","39143","39357","763149722"
"202109","별식/퓨전요리","순대전문점","여성","20457","20696","522118826"
"202109","별식/퓨전요리","죽전문점","남성","8499","8658","139736517"
"202109","별식/퓨전요리","죽전문점","여성","9875","10140","173453429"
"202109","별식/퓨전요리","철판구이요리전문","남성","316","316","91014000"
"202109","별식/퓨전요리","철판구이요리전문","여성","79","79","18912000"
"202109","별식/퓨전요리","퓨전음식전문","남성","2609","2815","106208139"
"202109","별식/퓨전요리","퓨전음식전문","여성","2436","2538","81882316"
"202109","부페","고기부페","남성","2039","2091","102134952"
"202109","부페","고기부페","여성","1154","1242","54053924"
"202109","부페","부페","남성","9520","9877","309692744"
"202109","부페","부페","여성","5986","6051","184884493"
"202109","부페","한식부페","남성","872","928","21553725"
"202109","부페","한식부페","여성","542","561","19200556"
"202109","분식","국수/만두/칼국수","남성","172290","175020","4245932080"
"202109","분식","국수/만두/칼국수","여성","128769","131272","3179196159"
"202109","분식","떡볶이전문","남성","22560","23640","381455778"
"202109","분식","떡볶이전문","여성","29460","30880","460312229"
"202109","분식","라면김밥분식","남성","203920","211984","2991241900"
"202109","분식","라면김밥분식","여성","208619","217989","3082488617"
"202109","분식","스낵","남성","31524","33936","504969854"
"202109","분식","스낵","여성","37459","40427","580912089"
"202109","분식","우동전문점","남성","24294","24718","476296741"
"202109","분식","우동전문점","여성","23442","23827","460244854"
"202109","양식","기타서양음식전문","남성","8133","8501","262913764"
"202109","양식","기타서양음식전문","여성","8135","8378","259618364"
"202109","양식","돈가스전문점","남성","32024","32700","736514908"
"202109","양식","돈가스전문점","여성","27183","27703","617481374"
"202109","양식","바베큐전문","남성","2999","3111","102755783"
