기준일(월),항공노선,도착출발구분,항공사,운항수(편),이용자수(명),화물량(톤)
220202,인천-제주,도착,계,,,
220202,인천-제주,도착,AAR 아시아나항공,,,
220202,인천-제주,도착,ABL 에어부산,,,
220202,인천-제주,도착,JJA 제주항공,,,
220202,인천-제주,출발,계,,,
220202,인천-제주,출발,AAR 아시아나항공,,,
220202,인천-제주,출발,ABL 에어부산,,,
220202,인천-제주,출발,JJA 제주항공,,,
220202,인천-김해,계,계,,,
220202,인천-김해,계,JJA 제주항공,,,
220202,인천-김해,계,JNA 진에어,,,
220202,인천-김해,계,KAL 대한항공,,,
220202,인천-김해,도착,계,,,
220202,인천-김해,도착,JJA 제주항공,,,
220202,인천-김해,도착,JNA 진에어,,,
220202,인천-김해,도착,KAL 대한항공,,,
220202,인천-김해,출발,계,,,
220202,인천-김해,출발,JJA 제주항공,,,
220202,인천-김해,출발,JNA 진에어,,,
220202,인천-김해,출발,KAL 대한항공,,,
220202,김해-제주,계,계,1864,297460,2150.2
220202,김해-제주,계,ABL 에어부산,622,106978,766.1
220202,김해-제주,계,ASV 에어서울,108,20219,97.8
220202,김해-제주,계,JJA 제주항공,336,58990,256
220202,김해-제주,계,JNA 진에어,248,38706,344.3
220202,김해-제주,계,KAL 대한항공,448,56632,607
220202,김해-제주,계,TWB 티웨이항공,102,15935,79
220202,김해-제주,도착,계,946,149065,1205.1
220202,김해-제주,도착,ABL 에어부산,325,52769,473.1
220202,김해-제주,도착,ASV 에어서울,54,10046,51.3
220202,김해-제주,도착,JJA 제주항공,168,30086,141.2
220202,김해-제주,도착,JNA 진에어,124,18908,174.5
220202,김해-제주,도착,KAL 대한항공,224,29361,323.6
220202,김해-제주,도착,TWB 티웨이항공,51,7895,41.4
220202,김해-제주,출발,계,918,148395,945.2
220202,김해-제주,출발,ABL 에어부산,297,54209,292.9
220202,김해-제주,출발,ASV 에어서울,54,10173,46.6
220202,김해-제주,출발,JJA 제주항공,168,28904,114.8
220202,김해-제주,출발,JNA 진에어,124,19798,169.9
220202,김해-제주,출발,KAL 대한항공,224,27271,283.5
220202,김해-제주,출발,TWB 티웨이항공,51,8040,37.6
220202,김해-양양,계,계,,,
220202,김해-양양,계,TWB 티웨이항공,,,
220202,김해-양양,도착,계,,,
220202,김해-양양,도착,TWB 티웨이항공,,,
220202,김해-양양,출발,계,,,
220202,김해-양양,출발,TWB 티웨이항공,,,
220202,양양-광주,계,계,,,
220202,양양-광주,계,TWB 티웨이항공,,,
220202,양양-광주,도착,계,,,
220202,양양-광주,도착,TWB 티웨이항공,,,
220202,양양-광주,출발,계,,,
220202,양양-광주,출발,TWB 티웨이항공,,,
220202,양양-대구,계,계,8,670,1.4
220202,양양-대구,계,FGW 플라이강원,8,670,1.4
220202,양양-대구,도착,계,4,344,0.5
220202,양양-대구,도착,FGW 플라이강원,4,344,0.5
220202,양양-대구,출발,계,4,326,0.8
220202,양양-대구,출발,FGW 플라이강원,4,326,0.8
220202,양양-양양,계,계,,,
220202,양양-양양,계,FGW 플라이강원,,,
220202,양양-양양,도착,계,,,
220202,양양-양양,도착,FGW 플라이강원,,,
220202,양양-양양,출발,계,,,
220202,양양-양양,출발,FGW 플라이강원,,,
220202,양양-여수,계,계,14,2065,7.8
220202,양양-여수,계,FGW 플라이강원,14,2065,7.8
220202,양양-여수,도착,계,7,988,3.4
220202,양양-여수,도착,FGW 플라이강원,7,988,3.4
220202,양양-여수,출발,계,7,1077,4.4
220202,양양-여수,출발,FGW 플라이강원,7,1077,4.4
202203,합계,계,계,17336,2469594,16461.3
202203,합계,도착,계,8687,1241723,9538.2
202203,합계,출발,계,8649,1227871,6923.1
202203,제주-청주,계,계,1447,206987,1051.1
202203,제주-청주,계,AAR 아시아나항공,121,15516,82.3
202203,제주-청주,계,JJA 제주항공,359,53071,237.9
202203,제주-청주,계,JNA 진에어,288,44738,214.9
202203,제주-청주,계,KAL 대한항공,182,19888,122.2
202203,제주-청주,계,TWB 티웨이항공,315,46767,235.9
202203,제주-청주,계,EOK 에어로케이항공,182,27007,157.9
202203,제주-청주,도착,계,724,103084,482.3
202203,제주-청주,도착,AAR 아시아나항공,60,8304,40.3
202203,제주-청주,도착,JJA 제주항공,180,27286,116.5
202203,제주-청주,도착,JNA 진에어,144,22753,102.7
202203,제주-청주,도착,KAL 대한항공,91,9347,53.4
202203,제주-청주,도착,TWB 티웨이항공,158,22021,96.6
202203,제주-청주,도착,EOK 에어로케이항공,91,13373,72.8
202203,제주-청주,출발,계,723,103903,568.8
202203,제주-청주,출발,AAR 아시아나항공,61,7212,42
202203,제주-청주,출발,JJA 제주항공,179,25785,121.4
202203,제주-청주,출발,JNA 진에어,144,21985,112.3
202203,제주-청주,출발,KAL 대한항공,91,10541,68.7
202203,제주-청주,출발,TWB 티웨이항공,157,24746,139.3
202203,제주-청주,출발,EOK 에어로케이항공,91,13634,85
202203,제주-포항경주,계,계,115,7138,37.8
202203,제주-포항경주,계,JNA 진에어,115,7138,37.8
202203,제주-포항경주,도착,계,57,3540,18
202203,제주-포항경주,도착,JNA 진에어,57,3540,18
202203,제주-포항경주,출발,계,58,3598,19.8
202203,제주-포항경주,출발,JNA 진에어,58,3598,19.8
202203,제주-군산,계,계,224,19562,100.6
202203,제주-군산,계,JJA 제주항공,108,9018,45.9
202203,제주-군산,계,JNA 진에어,116,10544,54.7
202203,제주-군산,도착,계,112,9955,47.3
202203,제주-군산,도착,JJA 제주항공,54,3659,16.1
202203,제주-군산,도착,JNA 진에어,58,6296,31.2
202203,제주-군산,출발,계,112,9607,53.3
202203,제주-군산,출발,JJA 제주항공,54,5359,29.8
202203,제주-군산,출발,JNA 진에어,58,4248,23.5
202203,제주-광주,계,계,844,107416,525.9
202203,제주-광주,계,AAR 아시아나항공,183,21362,110.5
202203,제주-광주,계,JJA 제주항공,184,26577,123.7
202203,제주-광주,계,JNA 진에어,174,21317,97.1
202203,제주-광주,계,KAL 대한항공,121,10750,62.2
202203,제주-광주,계,TWB 티웨이항공,182,27410,132.4
202203,제주-광주,도착,계,421,53208,244
202203,제주-광주,도착,AAR 아시아나항공,91,10308,46.6
202203,제주-광주,도착,JJA 제주항공,92,13193,57.7
202203,제주-광주,도착,JNA 진에어,87,10955,45.1
202203,제주-광주,도착,KAL 대한항공,60,5715,31.6
202203,제주-광주,도착,TWB 티웨이항공,91,13037,62.9
202203,제주-광주,출발,계,423,54208,281.9
202203,제주-광주,출발,AAR 아시아나항공,92,11054,63.9
202203,제주-광주,출발,JJA 제주항공,92,13384,66
202203,제주-광주,출발,JNA 진에어,87,10362,52
202203,제주-광주,출발,KAL 대한항공,61,5035,30.6
202203,제주-광주,출발,TWB 티웨이항공,91,14373,69.5
202203,제주-여수,계,계,214,22155,112.6
202203,제주-여수,계,AAR 아시아나항공,115,10964,58.7
202203,제주-여수,계,JJA 제주항공,99,11191,54
202203,제주-여수,도착,계,108,10782,51.1
202203,제주-여수,도착,AAR 아시아나항공,58,5637,29.3
202203,제주-여수,도착,JJA 제주항공,50,5145,21.8
202203,제주-여수,출발,계,106,11373,61.6
202203,제주-여수,출발,AAR 아시아나항공,57,5327,29.4
202203,제주-여수,출발,JJA 제주항공,49,6046,32.2
202203,제주-대구,계,계,894,136243,699.4
202203,제주-대구,계,AAR 아시아나항공,122,14348,77.9
202203,제주-대구,계,JJA 제주항공,191,29288,133.1
202203,제주-대구,계,JNA 진에어,186,28388,126
202203,제주-대구,계,TWB 티웨이항공,395,64219,362.5
202203,제주-대구,도착,계,449,67903,332.7
202203,제주-대구,도착,AAR 아시아나항공,61,7581,38.5
202203,제주-대구,도착,JJA 제주항공,96,14455,63.4
202203,제주-대구,도착,JNA 진에어,93,13601,58.2
202203,제주-대구,도착,TWB 티웨이항공,199,32266,172.6
202203,제주-대구,출발,계,445,68340,366.7
202203,제주-대구,출발,AAR 아시아나항공,61,6767,39.4
202203,제주-대구,출발,JJA 제주항공,95,14833,69.7
202203,제주-대구,출발,JNA 진에어,93,14787,67.8
202203,제주-대구,출발,TWB 티웨이항공,196,31953,189.9
202203,제주-울산,계,계,134,13385,75.3
202203,제주-울산,계,ABL 에어부산,134,13385,75.3
202203,제주-울산,도착,계,67,6657,35.5
202203,제주-울산,도착,ABL 에어부산,67,6657,35.5
202203,제주-울산,출발,계,67,6728,39.9
202203,제주-울산,출발,ABL 에어부산,67,6728,39.9
202203,제주-원주,계,계,120,10383,55.8
202203,제주-원주,계,JNA 진에어,120,10383,55.8
202203,제주-원주,도착,계,60,5143,25.9
202203,제주-원주,도착,JNA 진에어,60,5143,25.9
202203,제주-원주,출발,계,60,5240,29.9
202203,제주-원주,출발,JNA 진에어,60,5240,29.9
202203,제주-양양,계,계,122,13623,83.5
202203,제주-양양,계,FGW 플라이강원,122,13623,83.5
202203,제주-양양,도착,계,61,6817,38.4
202203,제주-양양,도착,FGW 플라이강원,61,6817,38.4
202203,제주-양양,출발,계,61,6806,45.1
202203,제주-양양,출발,FGW 플라이강원,61,6806,45.1
202203,김포-제주,계,계,7301,1153901,10656.9
202203,김포-제주,계,AAR 아시아나항공,1704,238529,2743.1
202203,김포-제주,계,ABL 에어부산,524,102631,602.7
202203,김포-제주,계,ASV 에어서울,444,84151,286.8
202203,김포-제주,계,FGW 플라이강원,,,
202203,김포-제주,계,JJA 제주항공,1339,223071,850.6
202203,김포-제주,계,JNA 진에어,702,113597,754.8
202203,김포-제주,계,KAL 대한항공,1681,238756,4832.9
202203,김포-제주,계,TWB 티웨이항공,907,153166,586.1
202203,김포-제주,도착,계,3636,578786,6465.1
202203,김포-제주,도착,AAR 아시아나항공,851,115511,1557.4
202203,김포-제주,도착,ABL 에어부산,246,49911,382
202203,김포-제주,도착,ASV 에어서울,222,41591,147.1
202203,김포-제주,도착,FGW 플라이강원,,,
202203,김포-제주,도착,JJA 제주항공,671,112662,465.7
202203,김포-제주,도착,JNA 진에어,351,58068,468
202203,김포-제주,도착,KAL 대한항공,840,124097,3123
202203,김포-제주,도착,TWB 티웨이항공,455,76946,321.9
202203,김포-제주,출발,계,3665,575115,4191.8
202203,김포-제주,출발,AAR 아시아나항공,853,123018,1185.6
202203,김포-제주,출발,ABL 에어부산,278,52720,220.7
202203,김포-제주,출발,ASV 에어서울,222,42560,139.7
202203,김포-제주,출발,FGW 플라이강원,,,
202203,김포-제주,출발,JJA 제주항공,668,110409,384.9
202203,김포-제주,출발,JNA 진에어,351,55529,286.8
202203,김포-제주,출발,KAL 대한항공,841,114659,1709.9
202203,김포-제주,출발,TWB 티웨이항공,452,76220,264.2
202203,김포-사천,계,계,124,7269,13.6
202203,김포-사천,계,JNA 진에어,124,7269,13.6
202203,김포-사천,도착,계,62,3447,7.1
202203,김포-사천,도착,JNA 진에어,62,3447,7.1
202203,김포-사천,출발,계,62,3822,6.5
202203,김포-사천,출발,JNA 진에어,62,3822,6.5
202203,김포-포항경주,계,계,69,3300,6.4
202203,김포-포항경주,계,JNA 진에어,69,3300,6.4
202203,김포-포항경주,도착,계,35,1735,3.6
202203,김포-포항경주,도착,JNA 진에어,35,1735,3.6
202203,김포-포항경주,출발,계,34,1565,2.8
202203,김포-포항경주,출발,JNA 진에어,34,1565,2.8
202203,김포-광주,계,계,276,35553,51.3
202203,김포-광주,계,AAR 아시아나항공,118,14177,24.5
202203,김포-광주,계,JJA 제주항공,28,4529,5.5
202203,김포-광주,계,JNA 진에어,130,16847,21.3
202203,김포-광주,도착,계,138,18161,27
202203,김포-광주,도착,AAR 아시아나항공,59,7159,12.8
202203,김포-광주,도착,JJA 제주항공,14,2306,2.7
202203,김포-광주,도착,JNA 진에어,65,8696,11.5
202203,김포-광주,출발,계,138,17392,24.3
202203,김포-광주,출발,AAR 아시아나항공,59,7018,11.8
202203,김포-광주,출발,JJA 제주항공,14,2223,2.8
202203,김포-광주,출발,JNA 진에어,65,8151,9.8
202203,김포-김해,계,계,2866,401173,934.3
202203,김포-김해,계,ABL 에어부산,903,124306,302.6
202203,김포-김해,계,ASV 에어서울,260,48362,64
202203,김포-김해,계,JJA 제주항공,431,67951,79.8
202203,김포-김해,계,JNA 진에어,305,42751,103
202203,김포-김해,계,KAL 대한항공,503,50389,294.2
202203,김포-김해,계,TWB 티웨이항공,464,67414,90.7
202203,김포-김해,도착,계,1449,203722,573.4
202203,김포-김해,도착,ABL 에어부산,467,62776,165.4
202203,김포-김해,도착,ASV 에어서울,130,24264,34.8
202203,김포-김해,도착,JJA 제주항공,215,34821,43.5
202203,김포-김해,도착,JNA 진에어,153,21194,77.2
202203,김포-김해,도착,KAL 대한항공,252,26069,201.9
202203,김포-김해,도착,TWB 티웨이항공,232,34598,50.6
202203,김포-김해,출발,계,1417,197451,361
202203,김포-김해,출발,ABL 에어부산,436,61530,137.2
202203,김포-김해,출발,ASV 에어서울,130,24098,29.2
202203,김포-김해,출발,JJA 제주항공,216,33130,36.3
202203,김포-김해,출발,JNA 진에어,152,21557,25.8
202203,김포-김해,출발,KAL 대한항공,251,24320,92.3
202203,김포-김해,출발,TWB 티웨이항공,232,32816,40.2
202203,김포-여수,계,계,382,46485,83.4
202203,김포-여수,계,AAR 아시아나항공,109,12791,29.3
202203,김포-여수,계,JJA 제주항공,133,17554,25.6
202203,김포-여수,계,JNA 진에어,140,16140,28.5
202203,김포-여수,도착,계,190,23795,44.1
202203,김포-여수,도착,AAR 아시아나항공,54,6342,14.5
202203,김포-여수,도착,JJA 제주항공,66,9219,14
202203,김포-여수,도착,JNA 진에어,70,8234,15.7
202203,김포-여수,출발,계,192,22690,39.3
202203,김포-여수,출발,AAR 아시아나항공,55,6449,14.8
202203,김포-여수,출발,JJA 제주항공,67,8335,11.6
202203,김포-여수,출발,JNA 진에어,70,7906,12.9
202203,김포-대구,계,계,2,129,0.5
202203,김포-대구,계,JJA 제주항공,2,129,0.5
202203,김포-대구,계,JNA 진에어,,,
202203,김포-대구,계,TWB 티웨이항공,,,
202203,김포-대구,도착,계,1,70,0.2
202203,김포-대구,도착,JJA 제주항공,1,70,0.2
202203,김포-대구,도착,JNA 진에어,,,
202203,김포-대구,도착,TWB 티웨이항공,,,
202203,김포-대구,출발,계,1,59,0.2
202203,김포-대구,출발,JJA 제주항공,1,59,0.2
202203,김포-대구,출발,JNA 진에어,,,
202203,김포-대구,출발,TWB 티웨이항공,,,
202203,김포-울산,계,계,400,41111,67.4
202203,김포-울산,계,ABL 에어부산,150,15609,22
202203,김포-울산,계,JNA 진에어,128,14672,19.6
202203,김포-울산,계,KAL 대한항공,122,10830,25.8
202203,김포-울산,도착,계,200,21608,37.4
202203,김포-울산,도착,ABL 에어부산,75,8609,13.2
202203,김포-울산,도착,JNA 진에어,64,7619,11.3
202203,김포-울산,도착,KAL 대한항공,61,5380,12.9
202203,김포-울산,출발,계,200,19503,30
202203,김포-울산,출발,ABL 에어부산,75,7000,8.7
202203,김포-울산,출발,JNA 진에어,64,7053,8.3
202203,김포-울산,출발,KAL 대한항공,61,5450,12.9
202203,김포-양양,계,계,,,
202203,김포-양양,계,FGW 플라이강원,,,
202203,김포-양양,도착,계,,,
202203,김포-양양,도착,FGW 플라이강원,,,
202203,김포-양양,출발,계,,,
202203,김포-양양,출발,FGW 플라이강원,,,
202203,인천-제주,계,계,,,
202203,인천-제주,계,AAR 아시아나항공,,,
202203,인천-제주,계,ABL 에어부산,,,
202203,인천-제주,계,JJA 제주항공,,,
202203,인천-제주,도착,계,,,
202203,인천-제주,도착,AAR 아시아나항공,,,
202203,인천-제주,도착,ABL 에어부산,,,
202203,인천-제주,도착,JJA 제주항공,,,
202203,인천-제주,출발,계,,,
202203,인천-제주,출발,AAR 아시아나항공,,,
202203,인천-제주,출발,ABL 에어부산,,,
202203,인천-제주,출발,JJA 제주항공,,,
202203,인천-김해,계,계,,,
202203,인천-김해,계,JJA 제주항공,,,
202203,인천-김해,계,JNA 진에어,,,
202203,인천-김해,계,KAL 대한항공,,,
202203,인천-김해,도착,계,,,
202203,인천-김해,도착,JJA 제주항공,,,
202203,인천-김해,도착,JNA 진에어,,,
202203,인천-김해,도착,KAL 대한항공,,,
202203,인천-김해,출발,계,,,
202203,인천-김해,출발,JJA 제주항공,,,
202203,인천-김해,출발,JNA 진에어,,,
202203,인천-김해,출발,KAL 대한항공,,,
202203,김해-제주,계,계,1746,238956,1891
202203,김해-제주,계,ABL 에어부산,638,94734,761.7
202203,김해-제주,계,ASV 에어서울,96,15462,56.8
202203,김해-제주,계,JJA 제주항공,356,54921,217.6
202203,김해-제주,계,JNA 진에어,196,26300,275.7
202203,김해-제주,계,KAL 대한항공,420,43103,561.1
202203,김해-제주,계,TWB 티웨이항공,40,4436,18.1
202203,김해-제주,도착,계,889,120876,1097.5
202203,김해-제주,도착,ABL 에어부산,335,46880,481.8
202203,김해-제주,도착,ASV 에어서울,48,7711,29.1
202203,김해-제주,도착,JJA 제주항공,178,28900,119.7
202203,김해-제주,도착,JNA 진에어,98,12798,155.9
202203,김해-제주,도착,KAL 대한항공,210,22494,302
202203,김해-제주,도착,TWB 티웨이항공,20,2093,9
202203,김해-제주,출발,계,857,118080,793.5
202203,김해-제주,출발,ABL 에어부산,303,47854,279.9
202203,김해-제주,출발,ASV 에어서울,48,7751,27.8
202203,김해-제주,출발,JJA 제주항공,178,26021,97.9
202203,김해-제주,출발,JNA 진에어,98,13502,119.8
202203,김해-제주,출발,KAL 대한항공,210,20609,259
202203,김해-제주,출발,TWB 티웨이항공,20,2343,9.1
202203,김해-양양,계,계,,,
202203,김해-양양,계,TWB 티웨이항공,,,
202203,김해-양양,도착,계,,,
202203,김해-양양,도착,TWB 티웨이항공,,,
202203,김해-양양,출발,계,,,
202203,김해-양양,출발,TWB 티웨이항공,,,
202203,양양-광주,계,계,,,
202203,양양-광주,계,TWB 티웨이항공,,,
202203,양양-광주,도착,계,,,
202203,양양-광주,도착,TWB 티웨이항공,,,
202203,양양-광주,출발,계,,,
202203,양양-광주,출발,TWB 티웨이항공,,,
202203,양양-대구,계,계,16,1079,1.8
202203,양양-대구,계,FGW 플라이강원,16,1079,1.8
202203,양양-대구,도착,계,8,521,0.8
202203,양양-대구,도착,FGW 플라이강원,8,521,0.8
202203,양양-대구,출발,계,8,558,1
202203,양양-대구,출발,FGW 플라이강원,8,558,1
202203,양양-양양,계,계,,,
202203,양양-양양,계,FGW 플라이강원,,,
202203,양양-양양,도착,계,,,
202203,양양-양양,도착,FGW 플라이강원,,,
202203,양양-양양,출발,계,,,
202203,양양-양양,출발,FGW 플라이강원,,,
202203,양양-여수,계,계,40,3746,12.7
202203,양양-여수,계,FGW 플라이강원,40,3746,12.7
202203,양양-여수,도착,계,20,1913,6.9
202203,양양-여수,도착,FGW 플라이강원,20,1913,6.9
202203,양양-여수,출발,계,20,1833,5.8
202203,양양-여수,출발,FGW 플라이강원,20,1833,5.8
202204,합계,계,계,18491,3185610,18465.3
202204,합계,도착,계,9259,1595390,9792.5
202204,합계,출발,계,9232,1590220,8672.8
202204,제주-청주,계,계,1498,267150,1393.9
202204,제주-청주,계,AAR 아시아나항공,120,20156,108.6
202204,제주-청주,계,JJA 제주항공,319,58022,280.1
202204,제주-청주,계,JNA 진에어,350,63293,314.8
202204,제주-청주,계,KAL 대한항공,180,29963,173.3
202204,제주-청주,계,TWB 티웨이항공,349,63997,323
202204,제주-청주,계,EOK 에어로케이항공,180,31719,194
202204,제주-청주,도착,계,748,135288,655.1
202204,제주-청주,도착,AAR 아시아나항공,60,10313,50
202204,제주-청주,도착,JJA 제주항공,159,29374,134.6
202204,제주-청주,도착,JNA 진에어,175,32028,148.1
202204,제주-청주,도착,KAL 대한항공,90,15901,89.9
202204,제주-청주,도착,TWB 티웨이항공,174,31940,144.8
202204,제주-청주,도착,EOK 에어로케이항공,90,15732,87.6
202204,제주-청주,출발,계,750,131862,738.7
202204,제주-청주,출발,AAR 아시아나항공,60,9843,58.7
202204,제주-청주,출발,JJA 제주항공,160,28648,145.4
202204,제주-청주,출발,JNA 진에어,175,31265,166.7
202204,제주-청주,출발,KAL 대한항공,90,14062,83.4
202204,제주-청주,출발,TWB 티웨이항공,175,32057,178.2
202204,제주-청주,출발,EOK 에어로케이항공,90,15987,106.4
202204,제주-포항경주,계,계,118,12566,66.5
202204,제주-포항경주,계,JNA 진에어,118,12566,66.5
202204,제주-포항경주,도착,계,59,6202,30.7
202204,제주-포항경주,도착,JNA 진에어,59,6202,30.7
202204,제주-포항경주,출발,계,59,6364,35.8
202204,제주-포항경주,출발,JNA 진에어,59,6364,35.8
202204,제주-군산,계,계,239,35228,179.5
202204,제주-군산,계,JJA 제주항공,119,18163,92.4
202204,제주-군산,계,JNA 진에어,120,17065,87.1
202204,제주-군산,도착,계,119,18069,86
202204,제주-군산,도착,JJA 제주항공,59,8531,38.6
202204,제주-군산,도착,JNA 진에어,60,9538,47.4
202204,제주-군산,출발,계,120,17159,93.6
202204,제주-군산,출발,JJA 제주항공,60,9632,53.8
202204,제주-군산,출발,JNA 진에어,60,7527,39.8
202204,제주-광주,계,계,864,147900,756.1
202204,제주-광주,계,AAR 아시아나항공,180,28116,159.1
202204,제주-광주,계,JJA 제주항공,180,32447,159.2
202204,제주-광주,계,JNA 진에어,218,37882,175.8
202204,제주-광주,계,KAL 대한항공,120,19157,104.8
202204,제주-광주,계,TWB 티웨이항공,166,30298,157.3
202204,제주-광주,도착,계,432,74947,361.6
202204,제주-광주,도착,AAR 아시아나항공,90,14289,75.2
202204,제주-광주,도착,JJA 제주항공,90,16299,74.9
202204,제주-광주,도착,JNA 진에어,109,19446,89.3
202204,제주-광주,도착,KAL 대한항공,60,9658,45.6
202204,제주-광주,도착,TWB 티웨이항공,83,15255,76.6
202204,제주-광주,출발,계,432,72953,394.5
202204,제주-광주,출발,AAR 아시아나항공,90,13827,83.9
202204,제주-광주,출발,JJA 제주항공,90,16148,84.4
202204,제주-광주,출발,JNA 진에어,109,18436,86.5
202204,제주-광주,출발,KAL 대한항공,60,9499,59.2
202204,제주-광주,출발,TWB 티웨이항공,83,15043,80.6
202204,제주-여수,계,계,238,35993,175.5
202204,제주-여수,계,AAR 아시아나항공,120,15543,72.9
202204,제주-여수,계,JJA 제주항공,118,20450,102.6
202204,제주-여수,도착,계,119,18058,83.1
202204,제주-여수,도착,AAR 아시아나항공,60,7916,36
202204,제주-여수,도착,JJA 제주항공,59,10142,47
202204,제주-여수,출발,계,119,17935,92.4
202204,제주-여수,출발,AAR 아시아나항공,60,7627,36.8
202204,제주-여수,출발,JJA 제주항공,59,10308,55.5
202204,제주-대구,계,계,1060,183735,962.6
202204,제주-대구,계,AAR 아시아나항공,120,16328,91.9
202204,제주-대구,계,JJA 제주항공,222,39786,198.4
202204,제주-대구,계,JNA 진에어,294,49972,223.2
202204,제주-대구,계,TWB 티웨이항공,424,77649,449
202204,제주-대구,도착,계,530,92959,472.1
202204,제주-대구,도착,AAR 아시아나항공,60,8762,49.6
202204,제주-대구,도착,JJA 제주항공,111,20100,95.7
202204,제주-대구,도착,JNA 진에어,147,25015,104
202204,제주-대구,도착,TWB 티웨이항공,212,39082,222.8
202204,제주-대구,출발,계,530,90776,490.5
202204,제주-대구,출발,AAR 아시아나항공,60,7566,42.3
202204,제주-대구,출발,JJA 제주항공,111,19686,102.7
202204,제주-대구,출발,JNA 진에어,147,24957,119.2
202204,제주-대구,출발,TWB 티웨이항공,212,38567,226.3
202204,제주-울산,계,계,178,25407,147.7
202204,제주-울산,계,ABL 에어부산,178,25407,147.7
202204,제주-울산,도착,계,89,13350,71.7
202204,제주-울산,도착,ABL 에어부산,89,13350,71.7
202204,제주-울산,출발,계,89,12057,76
202204,제주-울산,출발,ABL 에어부산,89,12057,76
202204,제주-원주,계,계,120,16896,90.2
202204,제주-원주,계,JNA 진에어,120,16896,90.2
202204,제주-원주,도착,계,60,8558,42.4
202204,제주-원주,도착,JNA 진에어,60,8558,42.4
202204,제주-원주,출발,계,60,8338,47.8
202204,제주-원주,출발,JNA 진에어,60,8338,47.8
202204,제주-양양,계,계,116,18234,114
202204,제주-양양,계,FGW 플라이강원,116,18234,114
202204,제주-양양,도착,계,58,9332,53.1
202204,제주-양양,도착,FGW 플라이강원,58,9332,53.1
202204,제주-양양,출발,계,58,8902,60.9
202204,제주-양양,출발,FGW 플라이강원,58,8902,60.9
202204,김포-제주,계,계,7912,1458789,11015.3
202204,김포-제주,계,AAR 아시아나항공,1858,323347,2846.5
202204,김포-제주,계,ABL 에어부산,530,115300,536.6
202204,김포-제주,계,ASV 에어서울,424,87357,303.8
202204,김포-제주,계,FGW 플라이강원,,,
202204,김포-제주,계,JJA 제주항공,1259,227230,896.9
202204,김포-제주,계,JNA 진에어,786,143150,767.7
202204,김포-제주,계,KAL 대한항공,2113,364138,4856.6
202204,김포-제주,계,TWB 티웨이항공,942,198267,807.2
202204,김포-제주,도착,계,3942,723419,6068
202204,김포-제주,도착,AAR 아시아나항공,930,160663,1469.9
202204,김포-제주,도착,ABL 에어부산,250,55016,291.7
202204,김포-제주,도착,ASV 에어서울,212,43440,159.2
202204,김포-제주,도착,FGW 플라이강원,,,
202204,김포-제주,도착,JJA 제주항공,629,113854,485.1
202204,김포-제주,도착,JNA 진에어,393,71593,425
202204,김포-제주,도착,KAL 대한항공,1057,179614,2803.4
202204,김포-제주,도착,TWB 티웨이항공,471,99239,433.8
202204,김포-제주,출발,계,3970,735370,4947.3
202204,김포-제주,출발,AAR 아시아나항공,928,162684,1376.7
202204,김포-제주,출발,ABL 에어부산,280,60284,244.9
202204,김포-제주,출발,ASV 에어서울,212,43917,144.6
202204,김포-제주,출발,FGW 플라이강원,,,
202204,김포-제주,출발,JJA 제주항공,630,113376,411.7
202204,김포-제주,출발,JNA 진에어,393,71557,342.7
202204,김포-제주,출발,KAL 대한항공,1056,184524,2053.3
202204,김포-제주,출발,TWB 티웨이항공,471,99028,373.4
202204,김포-사천,계,계,120,12591,23
202204,김포-사천,계,JNA 진에어,120,12591,23
202204,김포-사천,도착,계,60,6317,11.5
202204,김포-사천,도착,JNA 진에어,60,6317,11.5
202204,김포-사천,출발,계,60,6274,11.5
202204,김포-사천,출발,JNA 진에어,60,6274,11.5
202204,김포-포항경주,계,계,118,7551,14
202204,김포-포항경주,계,JNA 진에어,118,7551,14
202204,김포-포항경주,도착,계,59,3839,7.2
202204,김포-포항경주,도착,JNA 진에어,59,3839,7.2
202204,김포-포항경주,출발,계,59,3712,6.8
202204,김포-포항경주,출발,JNA 진에어,59,3712,6.8
202204,김포-광주,계,계,296,40499,63.6
202204,김포-광주,계,AAR 아시아나항공,120,14602,30.3
202204,김포-광주,계,JJA 제주항공,28,4691,4.9
202204,김포-광주,계,JNA 진에어,148,21206,28.3
202204,김포-광주,도착,계,148,20646,35.1
202204,김포-광주,도착,AAR 아시아나항공,60,7394,16.3
202204,김포-광주,도착,JJA 제주항공,14,2372,2.4
202204,김포-광주,도착,JNA 진에어,74,10880,16.4
202204,김포-광주,출발,계,148,19853,28.5
202204,김포-광주,출발,AAR 아시아나항공,60,7208,14.1
202204,김포-광주,출발,JJA 제주항공,14,2319,2.4
202204,김포-광주,출발,JNA 진에어,74,10326,12
202204,김포-김해,계,계,2961,479472,1142
202204,김포-김해,계,ABL 에어부산,903,150554,394.3
202204,김포-김해,계,ASV 에어서울,238,45982,59.3
202204,김포-김해,계,JJA 제주항공,472,81529,87.5
202204,김포-김해,계,JNA 진에어,338,57487,142.4
202204,김포-김해,계,KAL 대한항공,538,63225,343.9
202204,김포-김해,계,TWB 티웨이항공,472,80695,114.7
202204,김포-김해,도착,계,1494,241564,639.9
202204,김포-김해,도착,ABL 에어부산,466,76413,204.9
202204,김포-김해,도착,ASV 에어서울,119,23221,31.4
202204,김포-김해,도착,JJA 제주항공,236,40976,45.1
