seq,stateDt,stateTime,decideCnt,clearCnt,examCnt,deathCnt,careCnt,resutlNegCnt,accExamCnt,accExamCompCnt,accDefRate,createDt,updateDt
482,20210416,00:00,112789.0,103062.0,70883.0,1790.0,7937.0,8149660.0,8333332.0,8262449.0,1.3650795302,2021-04-16 09:32:10.738,null
481,20210415,00:00,112117.0,102513.0,70221.0,1788.0,7816.0,8108788.0,8291126.0,8220905.0,1.3638036201,2021-04-15 09:38:50.34,null
480,20210414,00:00,111419.0,101983.0,74627.0,1782.0,7654.0,8059342.0,8245388.0,8170761.0,1.3636306336,2021-04-14 09:33:58.653,null
479,20210413,00:00,110688.0,101332.0,85584.0,1775.0,7581.0,8004247.0,8200519.0,8114935.0,1.3640035317,2021-04-13 09:36:30.661,null
478,20210412,00:00,110146.0,100804.0,95248.0,1770.0,7572.0,7947389.0,8152783.0,8057535.0,1.3669937518,2021-04-12 09:36:52.596,null
477,20210411,00:00,109559.0,100109.0,91909.0,1768.0,7682.0,7928064.0,8129532.0,8037623.0,1.3630771186,2021-04-11 09:36:07.611,null
476,20210410,00:00,108945.0,99301.0,90014.0,1765.0,7879.0,7907671.0,8106630.0,8016616.0,1.3589898780,2021-04-10 09:36:31.907,null
475,20210409,00:00,108269.0,98786.0,81912.0,1764.0,7719.0,7868932.0,8059113.0,7977201.0,1.3572304370,2021-04-09 09:33:53.3,null
474,20210408,00:00,107598.0,98360.0,77994.0,1758.0,7480.0,7826829.0,8012421.0,7934427.0,1.3560903641,2021-04-08 09:30:58.826,null
473,20210407,00:00,106898.0,97928.0,74642.0,1756.0,7214.0,7784627.0,7966167.0,7891525.0,1.3545924266,2021-04-07 09:37:24.979,null
472,20210406,00:00,106230.0,97363.0,79155.0,1752.0,7115.0,7735905.0,7921290.0,7842135.0,1.3546056016,2021-04-06 09:31:57.498,null
471,20210405,00:00,105752.0,96900.0,80497.0,1748.0,7104.0,7682571.0,7868820.0,7788323.0,1.3578276093,2021-04-05 09:44:27.235,null
470,20210404,00:00,105279.0,96589.0,79799.0,1744.0,6946.0,7664398.0,7849476.0,7769677.0,1.3549984124,2021-04-04 09:45:05.147,null
469,20210403,00:00,104736.0,96196.0,75288.0,1740.0,6800.0,7649577.0,7829601.0,7754313.0,1.3506805825,2021-04-03 09:34:03.806,null
468,20210402,00:00,104194.0,95861.0,70752.0,1737.0,6596.0,7613349.0,7788295.0,7717543.0,1.3500928987,2021-04-02 09:54:00.108,null
467,20210401,00:00,103639.0,95439.0,68659.0,1735.0,6465.0,7575005.0,7747303.0,7678644.0,1.3497044530,2021-04-01 09:32:19.52,null
466,20210331,00:00,103088.0,95030.0,71302.0,1731.0,6327.0,7533410.0,7707800.0,7636498.0,1.3499381522,2021-03-31 09:32:59.933,null
465,20210330,00:00,102582.0,94563.0,78424.0,1729.0,6290.0,7482993.0,7663999.0,7585575.0,1.3523299156,2021-03-30 09:39:54.626,null
463,20210329,00:00,102141.0,94124.0,78938.0,1726.0,6291.0,7435252.0,7616331.0,7537393.0,1.3551237145,2021-03-29 09:41:57.983,null
462,20210328,00:00,101757.0,93855.0,78605.0,1722.0,6180.0,7415234.0,7595596.0,7516991.0,1.3536932530,2021-03-28 11:17:23.373,null
461,20210327,00:00,101275.0,93475.0,75174.0,1721.0,6079.0,7396119.0,7572568.0,7497394.0,1.3508026922,2021-03-27 09:53:35.032,null
460,20210326,00:00,100770.0,92630.0,77409.0,1716.0,6424.0,7351224.0,7529403.0,7451994.0,1.3522555171,2021-03-26 09:33:28.3,null
459,20210325,00:00,100276.0,92068.0,86983.0,1709.0,6499.0,7298600.0,7485859.0,7398876.0,1.3552869381,2021-03-25 09:34:48.91,null
458,20210324,00:00,99846.0,91560.0,94326.0,1707.0,6579.0,7247038.0,7441210.0,7346884.0,1.3590251322,2021-03-24 09:35:12.391,null
457,20210323,00:00,99421.0,91079.0,100172.0,1704.0,6638.0,7201397.0,7400990.0,7300818.0,1.3617789129,2021-03-23 09:32:10.986,null
456,20210322,00:00,99075.0,90611.0,103132.0,1697.0,6767.0,7153757.0,7355964.0,7252832.0,1.3660181291,2021-03-22 10:04:58.004,null
455,20210321,00:00,98665.0,90328.0,98308.0,1696.0,6641.0,7135741.0,7332714.0,7234406.0,1.3638300089,2021-03-21 09:53:34.815,null
454,20210320,00:00,98209.0,89949.0,93018.0,1693.0,6567.0,7117723.0,7308950.0,7215932.0,1.3610022932,2021-03-20 09:31:53.146,null
453,20210319,00:00,97757.0,89523.0,88341.0,1690.0,6544.0,7078843.0,7264941.0,7176600.0,1.3621631413,2021-03-19 09:32:03.884,null
452,20210318,00:00,97294.0,89178.0,89722.0,1688.0,6428.0,7031071.0,7218087.0,7128365.0,1.3648852156,2021-03-18 09:38:40.962,null
451,20210317,00:00,96849.0,88814.0,83462.0,1686.0,6349.0,6991199.0,7171510.0,7088048.0,1.3663705437,2021-03-17 09:31:37.789,null
450,20210316,00:00,96380.0,88255.0,78044.0,1678.0,6447.0,6951653.0,7126077.0,7048033.0,1.3674737334,2021-03-16 09:36:13.502,null
449,20210315,00:00,96017.0,87754.0,71590.0,1675.0,6588.0,6917333.0,7084940.0,7013350.0,1.3690604347,2021-03-15 09:51:09.37,null
448,20210314,00:00,95635.0,87408.0,69843.0,1669.0,6558.0,6900923.0,7066401.0,6996558.0,1.3668864032,2021-03-14 09:42:57.64,null
447,20210313,00:00,95176.0,86625.0,67874.0,1667.0,6884.0,6883732.0,7046782.0,6978908.0,1.3637663657,2021-03-13 09:36:41.886,null
446,20210312,00:00,94686.0,85743.0,68738.0,1662.0,7281.0,6849240.0,7012664.0,6943926.0,1.3635801994,2021-03-12 09:49:58.077,null
445,20210311,00:00,94198.0,84675.0,68248.0,1652.0,7871.0,6814539.0,6976985.0,6908737.0,1.3634619468,2021-03-11 09:39:02.159,null
444,20210310,00:00,93733.0,84312.0,70278.0,1648.0,7773.0,6774873.0,6938884.0,6868606.0,1.3646582727,2021-03-10 09:45:29.181,null
443,20210309,00:00,93263.0,83900.0,70501.0,1645.0,7718.0,6739220.0,6902984.0,6832483.0,1.3649942487,2021-03-09 09:52:46.909,null
442,20210308,00:00,92817.0,83474.0,67394.0,1642.0,7701.0,6701598.0,6861809.0,6794415.0,1.3660778742,2021-03-08 09:31:46.646,null
441,20210307,00:00,92471.0,83220.0,66396.0,1634.0,7617.0,6684259.0,6843126.0,6776730.0,1.3645371735,2021-03-07 09:52:34.246,null
440,20210306,00:00,92055.0,82913.0,65171.0,1632.0,7510.0,6664717.0,6821943.0,6756772.0,1.3624109264,2021-03-06 09:40:17.621,null
439,20210305,00:00,91638.0,82560.0,63707.0,1627.0,7451.0,6633666.0,6789011.0,6725304.0,1.3625852452,2021-03-05 09:41:54.92,null
438,20210304,00:00,91240.0,82162.0,60089.0,1619.0,7459.0,6600571.0,6751900.0,6691811.0,1.3634575154,2021-03-04 09:33:23.999,null
437,20210303,00:00,90816.0,81700.0,65867.0,1612.0,7504.0,6559520.0,6716203.0,6650336.0,1.3655851373,2021-03-03 09:33:02.813,null
436,20210302,00:00,90372.0,81338.0,73432.0,1606.0,7428.0,6518172.0,6681976.0,6608544.0,1.3675024332,2021-03-02 09:32:41.95,null
435,20210301,00:00,90029.0,81070.0,73745.0,1605.0,7354.0,6501981.0,6665755.0,6592010.0,1.3657291175,2021-03-01 09:48:21.402,null
434,20210228,00:00,89676.0,80697.0,72889.0,1603.0,7376.0,6486441.0,6649006.0,6576117.0,1.3636618691,2021-02-28 10:24:54.713,null
433,20210227,00:00,89321.0,80333.0,68989.0,1595.0,7393.0,6468905.0,6627215.0,6558226.0,1.3619689226,2021-02-27 09:37:27.179,null
431,20210226,00:00,88922.0,79880.0,68942.0,1585.0,7457.0,6432202.0,6590066.0,6521124.0,1.3635992813,2021-02-26 09:32:51.735,null
430,20210225,00:00,88516.0,79487.0,68672.0,1581.0,7448.0,6394026.0,6551214.0,6482542.0,1.3654520094,2021-02-25 09:31:53.266,null
429,20210224,00:00,88120.0,79050.0,74988.0,1576.0,7494.0,6347880.0,6510988.0,6436000.0,1.3691733996,2021-02-24 09:33:42.127,null
428,20210223,00:00,87681.0,78394.0,74065.0,1573.0,7714.0,6310933.0,6472679.0,6398614.0,1.3703123832,2021-02-23 09:31:45.903,null
427,20210222,00:00,87324.0,77887.0,72461.0,1562.0,7875.0,6269359.0,6429144.0,6356683.0,1.3737353270,2021-02-22 09:30:56.472,null
426,20210221,00:00,86992.0,77516.0,73356.0,1557.0,7919.0,6250992.0,6411340.0,6337984.0,1.3725500095,2021-02-21 09:34:28.285,null
425,20210220,00:00,86576.0,77083.0,76137.0,1553.0,7940.0,6227918.0,6390631.0,6314494.0,1.3710678955,2021-02-20 09:40:36.883,2021-02-20 14:49:59.93
423,20210219,00:00,86128.0,76513.0,71116.0,1550.0,8065.0,6188748.0,6345992.0,6274876.0,1.3725848925,2021-02-19 09:33:30.84,null
422,20210218,00:00,85567.0,75896.0,70720.0,1544.0,8127.0,6146927.0,6303214.0,6232494.0,1.3729174869,2021-02-18 09:31:33.593,null
421,20210217,00:00,84946.0,75360.0,72410.0,1538.0,8048.0,6103211.0,6260567.0,6188157.0,1.3727188886,2021-02-17 09:36:02.951,null
420,20210216,00:00,84325.0,74551.0,76897.0,1534.0,8240.0,6052268.0,6213490.0,6136593.0,1.3741338231,2021-02-16 09:31:34.953,null
419,20210215,00:00,83869.0,73794.0,80146.0,1527.0,8548.0,5998845.0,6162860.0,6082714.0,1.3788088672,2021-02-15 09:32:45.168,null
418,20210214,00:00,83525.0,73559.0,78200.0,1522.0,8444.0,5978361.0,6140086.0,6061886.0,1.3778715073,2021-02-14 09:31:30.401,null
417,20210213,00:00,83199.0,73227.0,70251.0,1514.0,8458.0,5961887.0,6115337.0,6045086.0,1.3763079631,2021-02-13 10:09:06.162,null
416,20210212,00:00,82837.0,72936.0,80861.0,1507.0,8394.0,5929671.0,6093369.0,6012508.0,1.3777445285,2021-02-12 09:31:24.356,null
415,20210211,00:00,82434.0,72638.0,81614.0,1496.0,8300.0,5905960.0,6070008.0,5988394.0,1.3765627311,2021-02-11 09:31:14.234,null
414,20210210,00:00,81930.0,72226.0,80076.0,1486.0,8218.0,5868017.0,6030023.0,5949947.0,1.3769870555,2021-02-10 09:33:33.861,null
413,20210209,00:00,81487.0,71676.0,82630.0,1482.0,8329.0,5823289.0,5987406.0,5904776.0,1.3800184799,2021-02-09 09:31:54.66,null
412,20210208,00:00,81185.0,71218.0,84843.0,1474.0,8493.0,5772169.0,5938197.0,5853354.0,1.3869825744,2021-02-08 09:33:37.055,null
411,20210207,00:00,80896.0,70865.0,90751.0,1471.0,8560.0,5745328.0,5916975.0,5826224.0,1.3884807724,2021-02-07 09:36:08.21,null
410,20210206,00:00,80524.0,70505.0,97677.0,1464.0,8555.0,5715152.0,5893353.0,5795676.0,1.3893806348,2021-02-06 09:32:30.765,null
409,20210205,00:00,80131.0,70117.0,107457.0,1459.0,8555.0,5659590.0,5847178.0,5739721.0,1.3960783111,2021-02-05 09:33:36.664,null
408,20210204,00:00,79762.0,69704.0,120538.0,1448.0,8610.0,5602795.0,5803095.0,5682557.0,1.4036286833,2021-02-04 09:37:28.112,null
407,20210203,00:00,79311.0,69299.0,138849.0,1441.0,8571.0,5538554.0,5756714.0,5617865.0,1.4117640776,2021-02-03 09:31:25.637,null
405,20210202,00:00,78844.0,68775.0,154265.0,1435.0,8634.0,5478304.0,5711413.0,5557148.0,1.4187853193,2021-02-02 09:36:54.134,null
404,20210201,00:00,78508.0,68309.0,149456.0,1425.0,8774.0,5433878.0,5661842.0,5512386.0,1.4242108589,2021-02-01 10:15:01.974,null
401,20210129,00:00,77395.0,66503.0,142753.0,1399.0,9493.0,5349116.0,5569264.0,5426511.0,1.4262387010,2021-01-29 09:37:53.565,null
400,20210128,00:00,76926.0,66016.0,139424.0,1386.0,9524.0,5305839.0,5522189.0,5382765.0,1.4291168200,2021-01-28 09:38:09.595,null
399,20210127,00:00,76429.0,65478.0,138427.0,1378.0,9573.0,5254391.0,5469247.0,5330820.0,1.4337193902,2021-01-27 09:45:38.773,null
398,20210126,00:00,75875.0,64793.0,138624.0,1371.0,9711.0,5208269.0,5422768.0,5284144.0,1.4358995515,2021-01-26 09:41:15.083,null
397,20210125,00:00,75521.0,62956.0,134549.0,1360.0,11205.0,5166016.0,5376086.0,5241537.0,1.4408178364,2021-01-25 09:38:09.015,null
396,20210124,00:00,75084.0,62530.0,135765.0,1349.0,11205.0,5143500.0,5354349.0,5218584.0,1.4387810946,2021-01-24 09:31:28.637,null
395,20210123,00:00,74692.0,62044.0,136629.0,1337.0,11311.0,5118386.0,5329707.0,5193078.0,1.4382992129,2021-01-23 09:40:55.809,2021-01-23 10:29:19.08
394,20210122,00:00,74262.0,61415.0,133132.0,1328.0,11519.0,5074830.0,5282224.0,5149092.0,1.4422348639,2021-01-22 09:36:14.355,null
393,20210121,00:00,73918.0,60846.0,141070.0,1316.0,11756.0,5022620.0,5237608.0,5096538.0,1.4503570855,2021-01-21 09:39:24.111,null
392,20210120,00:00,73518.0,60180.0,148141.0,1300.0,12038.0,4970470.0,5192129.0,5043988.0,1.4575371709,2021-01-20 09:38:16.549,null
391,20210119,00:00,73115.0,59468.0,154345.0,1283.0,12364.0,4912866.0,5140326.0,4985981.0,1.4664115246,2021-01-19 09:39:49.588,null
390,20210118,00:00,72729.0,58723.0,158035.0,1264.0,12742.0,4856456.0,5087220.0,4929185.0,1.4754771833,2021-01-18 09:38:38.427,null
389,20210117,00:00,72340.0,58253.0,159385.0,1249.0,12838.0,4829565.0,5061290.0,4901905.0,1.4757527940,2021-01-17 09:42:29.34,null
387,20210116,00:00,71820.0,57554.0,155639.0,1236.0,13030.0,4804811.0,5032270.0,4876631.0,1.4727380439,2021-01-16 09:49:04.497,null
386,20210115,00:00,71241.0,56536.0,162323.0,1217.0,13488.0,4744511.0,4978075.0,4815752.0,1.4793328227,2021-01-15 09:39:30.22,null
385,20210114,00:00,70728.0,55772.0,169742.0,1195.0,13761.0,4684889.0,4925359.0,4755617.0,1.4872518119,2021-01-14 09:35:43.906,null
384,20210113,00:00,70212.0,54636.0,182914.0,1185.0,14391.0,4619186.0,4872312.0,4689398.0,1.4972497535,2021-01-13 09:37:24.087,null
383,20210112,00:00,69651.0,53569.0,186770.0,1165.0,14917.0,4557664.0,4814085.0,4627315.0,1.5052141468,2021-01-12 09:36:03.299,null
382,20210111,00:00,69114.0,52552.0,189763.0,1140.0,15422.0,4492808.0,4751685.0,4561922.0,1.5150193273,2021-01-11 09:40:23.425,null
381,20210110,00:00,68664.0,50409.0,191454.0,1125.0,17130.0,4463346.0,4723464.0,4532010.0,1.5150893312,2021-01-10 09:25:25.617,null
380,20210109,00:00,67999.0,49324.0,185923.0,1100.0,17575.0,4435694.0,4689616.0,4503693.0,1.5098498054,2021-01-09 09:41:10.876,null
379,20210108,00:00,67358.0,48369.0,190452.0,1081.0,17908.0,4372194.0,4630004.0,4439552.0,1.5172251614,2021-01-08 09:37:55.083,null
378,20210107,00:00,66686.0,47649.0,191762.0,1046.0,17991.0,4311361.0,4569809.0,4378047.0,1.5231905916,2021-01-07 09:38:10.203,null
377,20210106,00:00,65818.0,46995.0,192082.0,1027.0,17796.0,4246968.0,4504868.0,4312786.0,1.5261132826,2021-01-06 09:35:00.362,null
376,20210105,00:00,64979.0,46172.0,193751.0,1007.0,17800.0,4180631.0,4439361.0,4245610.0,1.5304985620,2021-01-05 09:35:18.724,null
375,20210104,00:00,64264.0,45240.0,190732.0,981.0,18043.0,4121612.0,4376608.0,4185876.0,1.5352580917,2021-01-04 09:33:08.918,null
374,20210103,00:00,63244.0,44507.0,186472.0,962.0,17775.0,4091122.0,4340838.0,4154366.0,1.5223502214,2021-01-03 09:31:48.677,null
373,20210102,00:00,62593.0,43578.0,179387.0,942.0,18073.0,4060819.0,4302799.0,4123412.0,1.5179904409,2021-01-02 09:34:52.775,null
372,20210101,00:00,61769.0,42953.0,176927.0,917.0,17899.0,4030622.0,4269318.0,4092391.0,1.5093621308,2021-01-01 09:36:53.691,null
371,20201231,00:00,60740.0,42271.0,170338.0,900.0,17569.0,3982802.0,4213880.0,4043542.0,1.5021483639,2020-12-31 09:35:07.493,null
370,20201230,00:00,59773.0,41435.0,171771.0,879.0,17459.0,3927978.0,4159522.0,3987751.0,1.4989150526,2020-12-30 09:35:46.266,null
369,20201229,00:00,58725.0,40703.0,170962.0,859.0,17163.0,3868494.0,4098181.0,3927219.0,1.4953329569,2020-12-29 09:37:33.024,null
368,20201228,00:00,57680.0,39268.0,169878.0,819.0,17593.0,3810749.0,4038307.0,3868429.0,1.4910445558,2020-12-28 09:40:11.19,null
367,20201227,00:00,56872.0,39040.0,166976.0,808.0,17024.0,3782564.0,4006412.0,3839436.0,1.4812592266,2020-12-27 09:32:40.326,null
366,20201226,00:00,55902.0,38532.0,157012.0,793.0,16577.0,3756501.0,3969415.0,3812403.0,1.4663192742,2020-12-26 09:35:23.058,null
365,20201225,00:00,54770.0,38048.0,156789.0,773.0,15949.0,3727798.0,3939357.0,3782568.0,1.4479581067,2020-12-25 09:19:59.409,null
364,20201224,00:00,53533.0,37425.0,150533.0,756.0,15352.0,3678144.0,3882210.0,3731677.0,1.4345560990,2020-12-24 09:37:42.339,null
363,20201223,00:00,52550.0,36726.0,153109.0,739.0,15085.0,3620912.0,3826571.0,3673462.0,1.4305306547,2020-12-23 09:35:51.755,null
362,20201222,00:00,51460.0,35928.0,151129.0,722.0,14810.0,3569843.0,3772432.0,3621303.0,1.4210354670,2020-12-22 09:35:08.235,null
361,20201221,00:00,50591.0,35155.0,146438.0,698.0,14738.0,3516832.0,3713861.0,3567423.0,1.4181385274,2020-12-21 09:35:07.787,null
360,20201220,00:00,49665.0,34722.0,139475.0,674.0,14269.0,3493954.0,3683094.0,3543619.0,1.4015332912,2020-12-20 09:32:54.292,null
359,20201219,00:00,48570.0,34334.0,126233.0,659.0,13577.0,3471444.0,3646247.0,3520014.0,1.3798240575,2020-12-19 10:32:55.469,null
358,20201219,00:00,48570.0,34334.0,126233.0,659.0,13577.0,3471444.0,3646247.0,3520014.0,1.3798240575,2020-12-19 09:39:06.64,null
357,20201218,00:00,47515.0,33982.0,110618.0,645.0,12888.0,3431662.0,3589795.0,3479177.0,1.3656965426,2020-12-18 09:36:49.66,null
356,20201217,00:00,46453.0,33610.0,99258.0,634.0,12209.0,3393129.0,3538840.0,3439582.0,1.3505420135,2020-12-17 09:34:22.89,null
355,20201216,00:00,45442.0,32947.0,94784.0,612.0,11883.0,3348543.0,3488769.0,3393985.0,1.3388980799,2020-12-16 09:37:53.572,null
354,20201215,00:00,44364.0,32559.0,93473.0,600.0,11205.0,3303383.0,3441220.0,3347747.0,1.3251897470,2020-12-15 09:34:38.398,null
353,20201214,00:00,43484.0,32102.0,89247.0,587.0,10795.0,3264308.0,3397039.0,3307792.0,1.3145929369,2020-12-14 09:38:10.035,null
352,20201213,00:00,42766.0,31814.0,90129.0,580.0,10372.0,3241700.0,3374595.0,3284466.0,1.3020685858,2020-12-13 09:48:21.971,null
351,20201212,00:00,41736.0,31493.0,86742.0,578.0,9665.0,3221386.0,3349864.0,3263122.0,1.2790205208,2020-12-12 09:19:01.382,null
350,20201211,00:00,40786.0,31157.0,77688.0,572.0,9057.0,3192739.0,3311213.0,3233525.0,1.2613479097,2020-12-11 09:33:06.394,null
349,20201210,00:00,40098.0,30637.0,72764.0,564.0,8897.0,3165085.0,3277947.0,3205183.0,1.2510362122,2020-12-10 09:27:13.236,null
348,20201208,00:00,38746.0,29650.0,71274.0,552.0,8544.0,3111297.0,3221317.0,3150043.0,1.2300149553,2020-12-09 11:28:44.404,null
347,20201209,00:00,39432.0,30177.0,75080.0,556.0,8699.0,3138724.0,3253236.0,3178156.0,1.2407194612,2020-12-09 09:44:25.831,null
346,20201208,00:00,38755.0,29650.0,71274.0,552.0,8553.0,3111296.0,3221325.0,3150051.0,1.2302975412,2020-12-08 09:29:46.76,null
345,20201207,00:00,38161.0,29301.0,68010.0,549.0,8311.0,3103205.0,3209376.0,3141366.0,1.2147899990,2020-12-07 09:30:10.758,null
344,20201206,00:00,37546.0,29128.0,67716.0,545.0,7873.0,3089605.0,3194867.0,3127151.0,1.2006455716,2020-12-06 09:48:54.801,null
343,20201205,00:00,36915.0,28917.0,66267.0,540.0,7458.0,3077314.0,3180496.0,3114229.0,1.1853656234,2020-12-05 10:15:39.581,null
342,20201204,00:00,36332.0,28611.0,64017.0,536.0,7185.0,3057061.0,3157410.0,3093393.0,1.1745032073,2020-12-04 09:44:32.682,null
341,20201203,00:00,35703.0,28352.0,65788.0,529.0,6822.0,3030395.0,3131886.0,3066098.0,1.1644441893,2020-12-03 09:49:33.754,null
340,20201202,00:00,35163.0,28065.0,65154.0,526.0,6572.0,3006653.0,3106970.0,3041816.0,1.1559870814,2020-12-02 09:35:32.913,null
339,20201201,00:00,34652.0,27885.0,64892.0,526.0,6241.0,2984453.0,3083997.0,3019105.0,1.1477573651,2020-12-01 09:36:29.45,null
338,20201130,00:00,34201.0,27625.0,63365.0,526.0,6050.0,2963606.0,3061172.0,2997807.0,1.1408673073,2020-11-30 14:29:16.143,null
337,20201129,00:00,33824.0,27542.0,62829.0,523.0,5759.0,2950318.0,3046971.0,2984142.0,1.1334581263,2020-11-29 09:33:56.021,null
336,20201128,00:00,33375.0,27349.0,58794.0,522.0,5504.0,2939835.0,3032004.0,2973210.0,1.1225241405,2020-11-28 09:31:45.871,null
335,20201127,00:00,32887.0,27103.0,56637.0,516.0,5268.0,2920053.0,3009577.0,2952940.0,1.1137036309,2020-11-27 09:39:01.652,null
334,20201126,00:00,32318.0,26950.0,55361.0,515.0,4853.0,2900367.0,2988046.0,2932685.0,1.1019935656,2020-11-26 09:44:15.678,null
333,20201125,00:00,31735.0,26825.0,55838.0,513.0,4397.0,2878832.0,2966405.0,2910567.0,1.0903373809,2020-11-25 09:32:47.722,null
332,20201124,00:00,31353.0,26722.0,57769.0,510.0,4121.0,2857277.0,2946399.0,2888630.0,1.0853934217,2020-11-24 09:33:23.193,null
331,20201123,00:00,31004.0,26539.0,56455.0,509.0,3956.0,2834676.0,2922135.0,2865680.0,1.0819072611,2020-11-23 09:33:24.973,null
330,20201122,00:00,30733.0,26466.0,54029.0,505.0,3762.0,2824128.0,2908890.0,2854861.0,1.0765147585,2020-11-22 09:35:12.388,null
329,20201121,00:00,30403.0,26365.0,51345.0,503.0,3535.0,2814998.0,2896746.0,2845401.0,1.0684961451,2020-11-21 09:35:35.158,null
328,20201120,00:00,30017.0,26263.0,48143.0,501.0,3253.0,2795283.0,2873443.0,2825300.0,1.0624358475,2020-11-20 09:35:51.078,null
327,20201119,00:00,29654.0,26098.0,45525.0,498.0,3058.0,2778664.0,2853843.0,2808318.0,1.0559345487,2020-11-19 09:32:40.671,null
326,20201118,00:00,29311.0,25973.0,42688.0,496.0,2842.0,2762363.0,2834362.0,2791674.0,1.0499435105,2020-11-18 09:34:00.934,null
325,20201117,00:00,28998.0,25860.0,41202.0,494.0,2644.0,2745555.0,2815755.0,2774553.0,1.0451413254,2020-11-17 09:38:28.585,null
324,20201116,00:00,28769.0,25759.0,38314.0,494.0,2516.0,2730608.0,2797691.0,2759377.0,1.0425904108,2020-11-16 09:34:22.212,null
323,20201115,00:00,28546.0,25691.0,36378.0,493.0,2362.0,2721954.0,2786878.0,2750500.0,1.0378476640,2020-11-15 09:40:16.172,null
322,20201114,00:00,28338.0,25636.0,34692.0,492.0,2210.0,2714259.0,2777289.0,2742597.0,1.0332542477,2020-11-14 09:31:38.207,null
321,20201113,00:00,28133.0,25537.0,30119.0,488.0,2108.0,2703159.0,2761411.0,2731292.0,1.0300253506,2020-11-13 09:35:49.753,null
320,20201112,00:00,27942.0,25404.0,29284.0,487.0,2051.0,2692546.0,2749772.0,2720488.0,1.0270951388,2020-11-12 09:39:23.831,null
319,20201111,00:00,27799.0,25266.0,28688.0,487.0,2046.0,2680047.0,2736534.0,2707846.0,1.0266093418,2020-11-11 09:35:35.369,null
318,20201110,00:00,27653.0,25160.0,27855.0,485.0,2008.0,2668452.0,2723960.0,2696105.0,1.0256648016,2020-11-10 09:37:02.955,null
317,20201109,00:00,27553.0,25029.0,25802.0,480.0,2044.0,2655844.0,2709199.0,2683397.0,1.0267955132,2020-11-09 09:36:39.787,null
316,20201108,00:00,27427.0,24968.0,25648.0,478.0,1981.0,2649805.0,2702880.0,2677232.0,1.0244536147,2020-11-08 09:34:44.609,null
315,20201107,00:00,27284.0,24910.0,26217.0,477.0,1897.0,2643748.0,2697249.0,2671032.0,1.0214778407,2020-11-07 09:40:32.259,null
314,20201106,00:00,27195.0,24821.0,25629.0,476.0,1898.0,2633490.0,2686314.0,2660685.0,1.0221052097,2020-11-06 09:24:23.717,null
313,20201105,00:00,27050.0,24735.0,25062.0,475.0,1840.0,2621594.0,2673706.0,2648644.0,1.0212773026,2020-11-05 09:51:34.898,2020-11-05 09:52:58.741
312,20201104,00:00,26925.0,24616.0,24255.0,474.0,1835.0,2611080.0,2662260.0,2638005.0,1.0206576560,2020-11-04 09:37:25.13,null
311,20201103,00:00,26807.0,24510.0,25815.0,472.0,1825.0,2597237.0,2649859.0,2624044.0,1.0215911013,2020-11-03 09:30:37.135,null
310,20201102,00:00,26732.0,24395.0,25524.0,468.0,1869.0,2584394.0,2636650.0,2611126.0,1.0237728857,2020-11-02 09:35:09.923,null
309,20201101,00:00,26635.0,24357.0,24838.0,466.0,1812.0,2579157.0,2630630.0,2605792.0,1.0221460500,2020-11-01 09:41:40.025,null
308,20201031,00:00,26511.0,24311.0,25678.0,464.0,1736.0,2572303.0,2624492.0,2598814.0,1.0201191774,2020-10-31 09:35:22.796,null
307,20201030,00:00,26385.0,24227.0,26373.0,463.0,1695.0,2559473.0,2612231.0,2585858.0,1.0203576530,2020-10-30 09:31:55.454,null
306,20201029,00:00,26271.0,24168.0,26148.0,462.0,1641.0,2545559.0,2597978.0,2571830.0,1.0214905339,2020-10-29 09:37:57.183,null
305,20201028,00:00,26146.0,24073.0,22904.0,461.0,1612.0,2533910.0,2582960.0,2560056.0,1.0213057839,2020-10-28 09:35:22.911,null
304,20201027,00:00,26043.0,23981.0,23003.0,460.0,1602.0,2518541.0,2567587.0,2544584.0,1.0234678831,2020-10-27 09:38:15.449,null
303,20201026,00:00,25955.0,23905.0,20763.0,457.0,1593.0,2505546.0,2552264.0,2531501.0,1.0252810486,2020-10-26 09:38:40.8,null
302,20201025,00:00,25836.0,23869.0,21682.0,457.0,1510.0,2498628.0,2546146.0,2524464.0,1.0234251706,2020-10-25 09:35:31.92,null
301,20201024,00:00,25775.0,23834.0,21888.0,457.0,1484.0,2493016.0,2540679.0,2518791.0,1.0233084047,2020-10-24 10:28:45.505,null
300,20201023,00:00,25698.0,23717.0,20430.0,455.0,1526.0,2482493.0,2528621.0,2508191.0,1.0245631213,2020-10-23 09:37:38.199,null
299,20201022,00:00,25543.0,23647.0,19813.0,453.0,1443.0,2469969.0,2515325.0,2495512.0,1.0235574904,2020-10-22 09:41:20.743,null
298,20201021,00:00,25424.0,23584.0,19493.0,450.0,1390.0,2458574.0,2503491.0,2483998.0,1.0235112910,2020-10-21 09:34:27.414,null
297,20201020,00:00,25333.0,23466.0,19379.0,447.0,1420.0,2446599.0,2491311.0,2471932.0,1.0248259256,2020-10-20 09:32:53.426,null
296,20201019,00:00,25275.0,23368.0,16763.0,444.0,1463.0,2437188.0,2479226.0,2462463.0,1.0264113613,2020-10-19 09:42:35.552,null
295,20201018,00:00,25199.0,23312.0,17781.0,444.0,1443.0,2431549.0,2474529.0,2456748.0,1.0257055261,2020-10-18 09:33:55.901,null
